'uu_width','ud_width','us_width','ss_width'
0.787515, 0.446658, 1.00378, 0.96313
0.776719, 0.411504, 1.0435, 0.921396
0.713687, 0.475765, 0.955017, 0.921914
0.696633, 0.325913, 0.786429, 0.949817
0.707623, 0.383255, 0.815429, 1.09061
0.721219, 0.359749, 0.71022, 1.04849
0.637435, 0.372303, 0.711658, 0.924584
0.637435, 0.372303, 0.711658, 0.924584
0.650492, 0.429167, 0.761675, 1.00113
0.846995, 0.413424, 0.919404, 0.922959
0.796065, 0.355054, 0.967114, 1.01548
0.781078, 0.311483, 0.973497, 0.986222
0.746923, 0.430938, 0.94311, 0.9938
0.785827, 0.510223, 0.935015, 1.02161
0.65233, 0.425431, 0.94161, 0.851451
0.62952, 0.474307, 0.991979, 0.782814
0.717049, 0.455654, 1.00991, 0.763823
0.681219, 0.421341, 0.899977, 0.929232
0.681219, 0.421341, 0.899977, 0.929232
0.686996, 0.557937, 0.958914, 0.871381
0.652571, 0.71643, 0.985676, 0.806144
0.649865, 0.618009, 0.873549, 0.916485
