'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_uu_g2','InvCoshPar_uu_g3','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_ud_g2','InvCoshPar_ud_g3','InvCoshPar_us_width','InvCoshPar_us_g0','InvCoshPar_us_g1','InvCoshPar_us_g2','InvCoshPar_us_g3','InvCoshPar_ss_width','InvCoshPar_ss_g0','InvCoshPar_ss_g1','InvCoshPar_ss_g2','InvCoshPar_ss_g3'
0.901457,0.319212,0.705808,0.446046,0.495427,0.444551,0.239272,0.771498,0.667114,0.246887,0.268757,0.415761,0.702448,0.104588,0.468889,0.680981,0.182258,0.761149,0.965012,0.300022
0.872254,0.323614,0.708629,0.442978,0.49793,0.441586,0.271193,0.771156,0.663984,0.246817,0.257562,0.432311,0.713907,0.0985538,0.462297,0.667381,0.186314,0.767139,0.972385,0.285539
0.861998,0.3064,0.696041,0.446008,0.490194,0.438326,0.257491,0.743032,0.66078,0.260228,0.261562,0.427701,0.723254,0.112388,0.452161,0.653238,0.193775,0.753498,0.974335,0.269091
0.859147,0.349118,0.702808,0.458191,0.466803,0.418974,0.245377,0.729087,0.658691,0.246061,0.267323,0.39268,0.741726,0.163587,0.514612,0.656005,0.167875,0.738085,0.975299,0.243749
0.841036,0.369256,0.710069,0.433087,0.499946,0.378312,0.219165,0.748888,0.610984,0.243374,0.238802,0.391206,0.745268,0.162219,0.506105,0.658739,0.17501,0.759072,0.979728,0.244261
0.857313,0.36013,0.69318,0.430926,0.472714,0.388486,0.195168,0.757383,0.604845,0.244866,0.251872,0.395775,0.753001,0.161908,0.482674,0.611868,0.175612,0.745477,0.976812,0.252545
0.854507,0.34644,0.687111,0.439055,0.474278,0.395963,0.202834,0.733471,0.626813,0.245948,0.266317,0.402949,0.750794,0.160279,0.484445,0.603352,0.184347,0.745708,0.979677,0.250868
0.860607,0.351445,0.696986,0.462671,0.46375,0.402599,0.231381,0.723683,0.651915,0.227701,0.285573,0.473167,0.734131,0.150702,0.471255,0.602279,0.198137,0.801293,0.980875,0.264543
0.906347,0.319102,0.719698,0.45347,0.416007,0.39475,0.255277,0.732584,0.643914,0.219385,0.273717,0.492857,0.742157,0.142253,0.468503,0.616806,0.18937,0.753618,0.98827,0.238527
0.906347,0.319102,0.719698,0.45347,0.416007,0.39475,0.255277,0.732584,0.643914,0.219385,0.273717,0.492857,0.742157,0.142253,0.468503,0.616806,0.18937,0.753618,0.98827,0.238527
0.926153,0.29894,0.737184,0.459375,0.385851,0.402678,0.260331,0.730669,0.66145,0.209852,0.270198,0.49152,0.733592,0.151524,0.461306,0.635833,0.167882,0.73673,0.991721,0.229841
0.926153,0.29894,0.737184,0.459375,0.385851,0.402678,0.260331,0.730669,0.66145,0.209852,0.270198,0.49152,0.733592,0.151524,0.461306,0.635833,0.167882,0.73673,0.991721,0.229841
0.932325,0.313939,0.758571,0.451743,0.399766,0.405452,0.266196,0.70338,0.661754,0.233867,0.275926,0.449527,0.699551,0.201942,0.479935,0.591664,0.163121,0.7157,0.954188,0.202709
0.93635,0.307654,0.736953,0.469488,0.393459,0.393047,0.259356,0.71505,0.660524,0.235751,0.284103,0.44098,0.717705,0.195501,0.47357,0.617584,0.181927,0.718828,0.948888,0.211004
0.94721,0.32105,0.759533,0.480974,0.382099,0.405865,0.251758,0.702819,0.695354,0.243729,0.293883,0.43652,0.725151,0.206041,0.474068,0.616504,0.15412,0.738337,0.962446,0.199617
0.942151,0.297187,0.767216,0.456115,0.398487,0.380813,0.251915,0.708216,0.719008,0.224283,0.307225,0.442096,0.725368,0.200342,0.461454,0.585713,0.147834,0.739896,0.974968,0.211027
0.962128,0.262921,0.767472,0.448317,0.419344,0.40199,0.251144,0.720979,0.707366,0.231566,0.30362,0.41539,0.75427,0.245406,0.457577,0.593784,0.171897,0.724513,0.96333,0.181204
0.938595,0.283545,0.771944,0.497378,0.391329,0.394052,0.251961,0.701235,0.70425,0.214397,0.286529,0.401226,0.723978,0.26035,0.442023,0.59814,0.162132,0.767647,0.965603,0.189923
0.927481,0.301471,0.765472,0.45019,0.386324,0.398079,0.249672,0.72573,0.696956,0.233112,0.275208,0.372123,0.704916,0.258789,0.463052,0.580668,0.155361,0.766363,0.976935,0.178136
0.936125,0.304603,0.763597,0.438439,0.399723,0.40409,0.257483,0.720548,0.682933,0.243938,0.255173,0.376346,0.701494,0.248374,0.477971,0.56275,0.156492,0.77909,0.961677,0.166847
0.936125,0.304603,0.763597,0.438439,0.399723,0.40409,0.257483,0.720548,0.682933,0.243938,0.255173,0.376346,0.701494,0.248374,0.477971,0.56275,0.156492,0.77909,0.961677,0.166847
0.948596,0.304507,0.733673,0.445081,0.406156,0.421309,0.260228,0.749141,0.671115,0.267317,0.263751,0.376148,0.689981,0.250845,0.463749,0.570683,0.154864,0.770757,0.962454,0.176354
0.959997,0.284016,0.752767,0.436671,0.409526,0.413336,0.275577,0.758538,0.672413,0.271174,0.247738,0.355945,0.696948,0.24263,0.487027,0.568816,0.153655,0.788389,0.975004,0.154197
0.961265,0.268153,0.750926,0.448841,0.412892,0.419239,0.29856,0.773983,0.687424,0.277439,0.236112,0.366369,0.708671,0.235254,0.487035,0.548622,0.144579,0.798756,0.970161,0.1548
0.958203,0.273409,0.767516,0.42984,0.407479,0.413948,0.289327,0.800577,0.708495,0.289704,0.225765,0.345048,0.701874,0.226393,0.519142,0.556701,0.145155,0.787463,0.952568,0.171544
0.934348,0.255651,0.783166,0.397157,0.39315,0.396613,0.293228,0.818838,0.695384,0.29111,0.239287,0.339172,0.730708,0.263668,0.47647,0.585952,0.180854,0.807124,0.962648,0.139316
0.956975,0.25792,0.780698,0.414537,0.41597,0.400628,0.283464,0.841361,0.704474,0.288868,0.238969,0.338276,0.719118,0.26349,0.454663,0.572969,0.177434,0.782421,0.952583,0.142215
0.957449,0.280503,0.781901,0.414643,0.412865,0.42878,0.266338,0.832259,0.720881,0.292573,0.252694,0.313592,0.738709,0.282151,0.456093,0.573051,0.188884,0.792512,0.946841,0.138903
0.97467,0.279585,0.775548,0.388012,0.455328,0.437935,0.286487,0.806337,0.731146,0.257665,0.268824,0.317971,0.758151,0.266107,0.46946,0.556456,0.172436,0.790876,0.944387,0.112943
0.987657,0.272899,0.780169,0.387085,0.435614,0.446245,0.256875,0.794941,0.713433,0.277466,0.265254,0.300212,0.766089,0.261234,0.484125,0.55616,0.180277,0.770685,0.933695,0.118272
0.998496,0.239048,0.783131,0.401367,0.421292,0.402776,0.217699,0.801499,0.669372,0.239725,0.291816,0.263246,0.79821,0.250476,0.462614,0.541365,0.166753,0.802724,0.948062,0.163886
0.991334,0.221047,0.76175,0.392241,0.409752,0.458185,0.214802,0.790627,0.684344,0.220976,0.290198,0.241129,0.80605,0.252495,0.492806,0.558562,0.154146,0.809587,0.956446,0.180153
0.982348,0.22566,0.765823,0.411966,0.413179,0.445854,0.192017,0.778468,0.68803,0.216018,0.295498,0.213762,0.786131,0.258947,0.487498,0.548072,0.141471,0.799865,0.952803,0.189168
0.988408,0.226474,0.770932,0.38983,0.401624,0.426633,0.217956,0.775628,0.70091,0.259407,0.266502,0.198058,0.75913,0.244398,0.506104,0.586669,0.155811,0.719128,0.956835,0.223867
0.975063,0.229566,0.768923,0.412458,0.39674,0.46276,0.207606,0.799713,0.660341,0.245718,0.25306,0.201599,0.750977,0.222562,0.512693,0.60999,0.168177,0.752053,0.924198,0.195559
0.972187,0.254529,0.739262,0.387473,0.377854,0.446853,0.202595,0.80907,0.674482,0.23887,0.231976,0.234564,0.758176,0.232124,0.516598,0.612375,0.210941,0.774284,0.884816,0.200698
0.980021,0.238526,0.744434,0.378964,0.36062,0.453416,0.198865,0.805744,0.682597,0.235723,0.245246,0.226508,0.765651,0.219304,0.519491,0.593473,0.205977,0.759575,0.880497,0.227737
0.932718,0.21214,0.736401,0.378817,0.411425,0.419773,0.21448,0.7546,0.687406,0.275523,0.21281,0.281219,0.794647,0.261664,0.528485,0.615297,0.213125,0.769426,0.846719,0.223849
0.928359,0.223003,0.716421,0.403288,0.40207,0.444689,0.220865,0.757113,0.674981,0.270227,0.188303,0.299576,0.814827,0.27264,0.557991,0.630325,0.226579,0.760659,0.836067,0.208716
0.943167,0.227714,0.707127,0.425017,0.411195,0.451878,0.230963,0.71783,0.673707,0.317008,0.208445,0.314714,0.810907,0.297739,0.567884,0.63748,0.234821,0.765449,0.818365,0.217609
0.94867,0.211207,0.714414,0.401776,0.402422,0.443392,0.239373,0.692349,0.65666,0.306687,0.208809,0.292759,0.784581,0.275511,0.564934,0.624339,0.219637,0.763499,0.794398,0.236081
0.935892,0.202948,0.696481,0.400393,0.418869,0.419078,0.22963,0.714945,0.68109,0.306205,0.224954,0.344826,0.794916,0.267004,0.544904,0.59428,0.221808,0.801643,0.801476,0.24457
0.955006,0.199871,0.716131,0.386191,0.394377,0.416344,0.221898,0.708049,0.674172,0.312212,0.222573,0.329038,0.78567,0.282234,0.530395,0.622555,0.228626,0.819159,0.817783,0.230645
0.951378,0.194874,0.716867,0.38097,0.391603,0.4287,0.186599,0.695489,0.666404,0.30605,0.193772,0.322929,0.760561,0.273979,0.558866,0.602918,0.246615,0.820081,0.807541,0.231201
0.929632,0.194216,0.702773,0.388857,0.358681,0.413219,0.185465,0.704671,0.626014,0.266445,0.240706,0.332057,0.729005,0.239039,0.583894,0.616746,0.236659,0.823626,0.81834,0.23406
0.939366,0.204072,0.695443,0.380833,0.37868,0.435029,0.196871,0.724785,0.66999,0.268097,0.223946,0.347446,0.733534,0.24396,0.60227,0.627339,0.228471,0.820838,0.8151,0.237492
0.906216,0.19768,0.716579,0.392579,0.374755,0.444409,0.19589,0.751478,0.670903,0.257412,0.207604,0.330172,0.730001,0.221537,0.613125,0.640209,0.25884,0.860178,0.801948,0.224295
0.904094,0.24141,0.701958,0.374162,0.376206,0.433878,0.186792,0.71157,0.656642,0.264799,0.186687,0.33148,0.736686,0.191639,0.612731,0.686593,0.265223,0.876803,0.810384,0.209553
0.894705,0.197898,0.692227,0.371765,0.409039,0.452541,0.179925,0.716595,0.623482,0.279949,0.181497,0.287177,0.724578,0.187553,0.599383,0.640014,0.246818,0.915405,0.797191,0.237329
0.92623,0.175299,0.713872,0.370769,0.387553,0.432693,0.184696,0.719852,0.642139,0.271743,0.163809,0.267983,0.724965,0.203175,0.60616,0.671828,0.207881,0.917737,0.786142,0.209503
0.907616,0.180741,0.724739,0.36661,0.38246,0.423829,0.180511,0.707863,0.629916,0.270055,0.156099,0.27694,0.73675,0.204312,0.584326,0.660244,0.21717,0.926779,0.789814,0.205201
0.9223,0.182529,0.73706,0.366366,0.372552,0.374095,0.138638,0.716802,0.597953,0.261517,0.119806,0.252591,0.693049,0.207893,0.568138,0.652897,0.216922,0.894393,0.753007,0.195032
0.9223,0.182529,0.73706,0.366366,0.372552,0.374095,0.138638,0.716802,0.597953,0.261517,0.119806,0.252591,0.693049,0.207893,0.568138,0.652897,0.216922,0.894393,0.753007,0.195032
0.920308,0.179761,0.720468,0.329036,0.38368,0.386691,0.143143,0.715696,0.608183,0.318715,0.129453,0.260637,0.724195,0.213173,0.558806,0.65577,0.241225,0.890111,0.752501,0.198532
0.892537,0.185607,0.724122,0.353218,0.409957,0.357559,0.157812,0.739466,0.630133,0.31731,0.120539,0.291595,0.731517,0.215349,0.53823,0.640013,0.262845,0.910791,0.753134,0.212866
0.871324,0.193963,0.712379,0.33322,0.444778,0.355832,0.164832,0.738133,0.616606,0.279739,0.113595,0.31781,0.741139,0.225125,0.521993,0.635943,0.26351,0.928546,0.756553,0.237106
0.918941,0.209244,0.707359,0.297983,0.486244,0.343669,0.170048,0.758795,0.597383,0.25076,0.137621,0.298828,0.735496,0.20047,0.540884,0.610432,0.294444,0.87894,0.734812,0.196341
0.9109,0.172339,0.732679,0.299428,0.430434,0.379279,0.202809,0.716806,0.626296,0.266867,0.150052,0.295949,0.764561,0.220836,0.541341,0.631059,0.296015,0.831703,0.731178,0.201432
0.92699,0.179178,0.722036,0.292198,0.428492,0.390245,0.207666,0.715709,0.620626,0.246353,0.174765,0.280736,0.776576,0.229913,0.50751,0.623746,0.276133,0.839117,0.704725,0.218282
0.929157,0.180657,0.750214,0.312593,0.43425,0.385728,0.221665,0.724986,0.629356,0.272271,0.203932,0.266593,0.785732,0.242167,0.497768,0.624102,0.266373,0.851814,0.717865,0.208526
0.948417,0.16751,0.74994,0.292852,0.436495,0.35861,0.217475,0.703665,0.626205,0.289502,0.211983,0.287821,0.782814,0.232546,0.483178,0.616594,0.251945,0.842758,0.692534,0.227755
0.944443,0.15948,0.749075,0.285413,0.436573,0.368177,0.217682,0.689906,0.621652,0.275859,0.215704,0.305736,0.783334,0.242734,0.474676,0.637691,0.248367,0.841541,0.697897,0.236495
0.925829,0.161769,0.759127,0.293224,0.466923,0.341813,0.220024,0.67186,0.613147,0.263511,0.239654,0.32698,0.797419,0.228778,0.530378,0.644751,0.263346,0.818275,0.704344,0.261033
0.925353,0.159724,0.753856,0.303234,0.45654,0.347917,0.232698,0.69783,0.607661,0.255105,0.281681,0.34199,0.804642,0.219309,0.483454,0.636128,0.26052,0.765872,0.677485,0.263387
0.945151,0.148261,0.724102,0.320106,0.444609,0.356928,0.212048,0.725063,0.580291,0.25347,0.284533,0.344924,0.81242,0.258193,0.455092,0.636824,0.250736,0.754613,0.703294,0.25175
0.963868,0.132305,0.735528,0.303673,0.48439,0.358078,0.198203,0.716468,0.600847,0.216706,0.273848,0.30776,0.819711,0.247697,0.460378,0.658839,0.249216,0.731097,0.725314,0.253858
0.954339,0.119326,0.74935,0.297424,0.506755,0.324451,0.202892,0.703581,0.575932,0.235037,0.244101,0.310597,0.785777,0.245324,0.443617,0.677382,0.279842,0.728731,0.715337,0.264542
0.982392,0.102362,0.771727,0.286064,0.510562,0.326579,0.18793,0.683534,0.573905,0.200169,0.204476,0.314626,0.791433,0.234801,0.397268,0.721762,0.301033,0.75081,0.730335,0.282114
0.996745,0.0800306,0.770419,0.304261,0.516101,0.340969,0.150412,0.701061,0.599153,0.193687,0.185646,0.31657,0.778501,0.248148,0.378978,0.674825,0.329491,0.761818,0.709371,0.289954
0.999334,0.0647776,0.760356,0.314175,0.507945,0.364286,0.14202,0.6917,0.603274,0.199317,0.179828,0.309455,0.775832,0.267899,0.378447,0.661913,0.332579,0.768666,0.728284,0.282401
0.999334,0.0647776,0.760356,0.314175,0.507945,0.364286,0.14202,0.6917,0.603274,0.199317,0.179828,0.309455,0.775832,0.267899,0.378447,0.661913,0.332579,0.768666,0.728284,0.282401
0.992446,0.093115,0.769377,0.314274,0.51096,0.336308,0.15739,0.676942,0.613981,0.212489,0.165063,0.281856,0.776603,0.280352,0.372974,0.660302,0.311708,0.796622,0.702887,0.259774
0.996115,0.0973169,0.743066,0.32715,0.525164,0.341614,0.170194,0.672937,0.604328,0.213475,0.159856,0.300298,0.76948,0.296144,0.403766,0.655027,0.323855,0.807876,0.727324,0.266113
0.960571,0.137895,0.750167,0.347696,0.521303,0.361114,0.16364,0.696511,0.58066,0.234305,0.150631,0.316072,0.744961,0.294407,0.433309,0.628487,0.31668,0.789724,0.766459,0.236407
0.985097,0.182402,0.76269,0.345943,0.500024,0.359167,0.145334,0.679779,0.604812,0.249242,0.171607,0.294207,0.751852,0.284335,0.424143,0.640135,0.346274,0.795081,0.781154,0.247927
0.973771,0.191084,0.730194,0.352579,0.526001,0.382785,0.123206,0.666704,0.60643,0.270378,0.176308,0.304361,0.754829,0.286116,0.398345,0.649805,0.361575,0.770345,0.759321,0.249698
0.984847,0.187285,0.705929,0.308839,0.520834,0.351361,0.12036,0.704767,0.594293,0.268509,0.174524,0.315077,0.775796,0.276099,0.39861,0.607101,0.352837,0.768817,0.780351,0.254177
0.984847,0.187285,0.705929,0.308839,0.520834,0.351361,0.12036,0.704767,0.594293,0.268509,0.174524,0.315077,0.775796,0.276099,0.39861,0.607101,0.352837,0.768817,0.780351,0.254177
0.986177,0.192188,0.689031,0.300282,0.528085,0.366303,0.149693,0.700541,0.566622,0.25105,0.163437,0.315263,0.731504,0.280504,0.449995,0.596973,0.36841,0.788189,0.798961,0.272633
0.980191,0.176138,0.684465,0.300478,0.52048,0.366058,0.158129,0.698251,0.545352,0.257901,0.165284,0.312238,0.701772,0.268767,0.458837,0.603047,0.384418,0.790802,0.801046,0.282354
0.989489,0.148075,0.70867,0.307198,0.493015,0.401672,0.173764,0.663164,0.541667,0.275646,0.193773,0.306747,0.658613,0.277172,0.463405,0.635801,0.366855,0.775246,0.804815,0.284948
0.992917,0.157132,0.710682,0.317489,0.539409,0.399573,0.186335,0.669865,0.524359,0.244856,0.206054,0.284243,0.643422,0.283974,0.458335,0.665967,0.369079,0.791851,0.791997,0.292108
0.984676,0.154801,0.718532,0.321008,0.558088,0.410187,0.181427,0.657355,0.533224,0.24383,0.219408,0.294451,0.628789,0.27367,0.465326,0.690857,0.339468,0.773031,0.803563,0.298301
0.979973,0.136237,0.729448,0.331247,0.573359,0.382556,0.152817,0.677289,0.51129,0.270701,0.203627,0.301689,0.603576,0.257041,0.475627,0.683192,0.337299,0.783591,0.783677,0.254525
0.976697,0.142654,0.718473,0.328833,0.575988,0.404943,0.137241,0.681652,0.526832,0.258707,0.199716,0.283393,0.598498,0.264399,0.486376,0.685273,0.333482,0.78051,0.80217,0.253864
0.981889,0.13108,0.739823,0.336762,0.580668,0.404187,0.137555,0.687828,0.5431,0.249221,0.210277,0.283418,0.595806,0.27798,0.501278,0.704478,0.308126,0.818278,0.793351,0.255289
0.974737,0.119734,0.707694,0.316197,0.578163,0.415184,0.15843,0.703547,0.526485,0.276527,0.164203,0.286418,0.605609,0.28086,0.501042,0.684017,0.309264,0.806223,0.797715,0.265277
0.974737,0.119734,0.707694,0.316197,0.578163,0.415184,0.15843,0.703547,0.526485,0.276527,0.164203,0.286418,0.605609,0.28086,0.501042,0.684017,0.309264,0.806223,0.797715,0.265277
0.969994,0.128489,0.709791,0.327423,0.569912,0.409735,0.178785,0.716145,0.546706,0.300209,0.165731,0.30629,0.624601,0.238745,0.483303,0.679855,0.279282,0.829205,0.802628,0.258503
0.936343,0.118636,0.732936,0.338781,0.5636,0.402775,0.181873,0.707515,0.585427,0.309044,0.187693,0.303836,0.625792,0.244845,0.49185,0.684025,0.286112,0.812696,0.820628,0.252366
0.95232,0.120983,0.738314,0.3574,0.555123,0.427401,0.189689,0.721032,0.563572,0.337168,0.199619,0.2917,0.628892,0.224748,0.464872,0.655807,0.307253,0.815759,0.824786,0.232249
0.9298,0.137729,0.708235,0.340008,0.588199,0.437125,0.174829,0.718562,0.584986,0.323802,0.197482,0.307561,0.659344,0.233327,0.458704,0.622772,0.31617,0.818584,0.834091,0.201895
0.951738,0.131822,0.718174,0.350227,0.586688,0.440477,0.172377,0.704949,0.551507,0.297863,0.216809,0.273604,0.654082,0.24993,0.459287,0.641025,0.312961,0.798912,0.786916,0.189523
0.968626,0.134154,0.718876,0.362672,0.598012,0.44696,0.162309,0.723823,0.55153,0.295163,0.231528,0.268042,0.662141,0.243773,0.467045,0.664079,0.319378,0.800598,0.811775,0.183791
0.945598,0.131958,0.720325,0.353539,0.582627,0.458448,0.176484,0.778127,0.56718,0.310141,0.220532,0.289386,0.670104,0.227504,0.480299,0.690095,0.304735,0.842363,0.812144,0.194074
0.949764,0.153998,0.718211,0.327443,0.545143,0.440964,0.175205,0.785208,0.605681,0.305417,0.166361,0.321969,0.657518,0.15252,0.500689,0.713469,0.265289,0.823698,0.782937,0.162785
0.942694,0.139492,0.708774,0.314614,0.577327,0.429004,0.160066,0.78634,0.588436,0.299105,0.163842,0.341136,0.666601,0.148382,0.514888,0.685092,0.273753,0.814709,0.776312,0.157683
0.944079,0.158866,0.692526,0.320694,0.565007,0.433424,0.165724,0.789166,0.582384,0.290649,0.162435,0.357013,0.65564,0.148498,0.504253,0.670164,0.251305,0.807654,0.783886,0.161852
0.968264,0.185909,0.713189,0.293216,0.60424,0.397699,0.161622,0.786334,0.604202,0.303016,0.135917,0.317206,0.628045,0.178054,0.495716,0.668983,0.237511,0.82024,0.806971,0.176438
0.963756,0.184535,0.689902,0.288639,0.613808,0.431257,0.171844,0.778986,0.615133,0.306054,0.142883,0.349128,0.605126,0.212685,0.493099,0.687779,0.258868,0.816289,0.812426,0.218652
0.978421,0.194322,0.671057,0.284047,0.606913,0.450272,0.184708,0.754628,0.590843,0.354623,0.135039,0.370569,0.597794,0.214798,0.487372,0.683643,0.277411,0.821336,0.836426,0.234287
0.973052,0.190354,0.694173,0.262326,0.610024,0.460513,0.154137,0.75578,0.59581,0.38236,0.119015,0.330154,0.585069,0.196278,0.489416,0.648689,0.25691,0.854776,0.809832,0.239392
0.999613,0.201749,0.685079,0.275862,0.626031,0.455778,0.166309,0.745228,0.589389,0.368633,0.149195,0.320405,0.583091,0.211504,0.490717,0.626716,0.254598,0.842556,0.854906,0.230043
0.999613,0.201749,0.685079,0.275862,0.626031,0.455778,0.166309,0.745228,0.589389,0.368633,0.149195,0.320405,0.583091,0.211504,0.490717,0.626716,0.254598,0.842556,0.854906,0.230043
0.997441,0.222358,0.681129,0.305144,0.646442,0.444185,0.151778,0.742694,0.62478,0.364174,0.150784,0.331815,0.576211,0.203129,0.473276,0.618729,0.309448,0.820716,0.872034,0.234731
0.987317,0.252035,0.696472,0.327822,0.656796,0.449864,0.12017,0.733489,0.617932,0.332896,0.175479,0.322009,0.566715,0.200668,0.468291,0.637573,0.319462,0.819472,0.892249,0.223531
0.991743,0.272273,0.71794,0.327256,0.660297,0.451949,0.132919,0.725417,0.630036,0.333233,0.197859,0.322684,0.562208,0.194152,0.473443,0.644029,0.317477,0.822513,0.900839,0.204568
0.926673,0.286785,0.714271,0.315994,0.60016,0.452944,0.167333,0.743703,0.63054,0.339425,0.2124,0.35674,0.579442,0.18426,0.485938,0.648709,0.305555,0.831003,0.913886,0.185031
0.943773,0.269069,0.721564,0.323183,0.610728,0.443978,0.169295,0.726274,0.621985,0.335637,0.248935,0.372598,0.572527,0.187658,0.496081,0.647204,0.2948,0.840263,0.909973,0.20928
0.951897,0.223164,0.727628,0.350693,0.618675,0.441419,0.18278,0.722733,0.618586,0.356996,0.231063,0.369568,0.578621,0.183433,0.503873,0.659283,0.276133,0.860501,0.916423,0.202106
0.955846,0.255508,0.720256,0.350686,0.631688,0.431758,0.183448,0.724074,0.621965,0.350582,0.233025,0.366442,0.587558,0.190051,0.50813,0.661633,0.283546,0.862738,0.910104,0.22773
0.94623,0.256749,0.697218,0.352674,0.613516,0.476944,0.162667,0.713396,0.632792,0.330635,0.214915,0.368741,0.575154,0.203263,0.505911,0.664168,0.278242,0.840098,0.936949,0.217562
0.966766,0.260674,0.707429,0.383273,0.629872,0.447375,0.162742,0.736243,0.695324,0.297579,0.202703,0.397982,0.592379,0.22267,0.501426,0.670284,0.292804,0.852751,0.886888,0.218714
0.976251,0.260143,0.707865,0.382953,0.586352,0.479144,0.163839,0.749122,0.683789,0.294564,0.230618,0.378095,0.62674,0.21043,0.485207,0.68012,0.27004,0.843682,0.896509,0.214477
0.99371,0.260505,0.708243,0.38426,0.591566,0.479714,0.177573,0.745644,0.685331,0.295183,0.250933,0.402963,0.633023,0.199016,0.472167,0.661053,0.297973,0.847105,0.896395,0.2086
0.995238,0.236433,0.718296,0.380158,0.595884,0.492399,0.189433,0.732576,0.700243,0.294124,0.252267,0.42302,0.617946,0.209078,0.478135,0.646255,0.288501,0.851409,0.898703,0.208169
0.998662,0.248049,0.713081,0.384689,0.587746,0.48357,0.19296,0.749171,0.689696,0.312011,0.24597,0.420509,0.648191,0.175024,0.476287,0.683528,0.273703,0.831623,0.913156,0.236344
0.982431,0.236204,0.707497,0.379676,0.575639,0.479787,0.2284,0.746098,0.681374,0.318251,0.248053,0.429505,0.68922,0.177748,0.457914,0.707443,0.267317,0.834412,0.890422,0.219691
0.989082,0.265084,0.698776,0.375869,0.578737,0.480952,0.226986,0.720191,0.650048,0.305227,0.233804,0.416562,0.657972,0.194824,0.440926,0.725272,0.278361,0.850332,0.900677,0.194872
0.992863,0.288206,0.731754,0.37741,0.547682,0.456804,0.208358,0.751612,0.625525,0.360019,0.274673,0.455563,0.623182,0.170782,0.414234,0.700128,0.230068,0.854251,0.889467,0.178281
0.99266,0.272814,0.721658,0.381456,0.534593,0.474012,0.193123,0.762439,0.645732,0.366256,0.278661,0.460388,0.597184,0.168201,0.42743,0.700509,0.223381,0.862401,0.883085,0.178664
0.991529,0.283328,0.732607,0.387242,0.535339,0.464785,0.209973,0.776763,0.648089,0.375348,0.295498,0.447453,0.613982,0.171296,0.468879,0.700537,0.236269,0.867703,0.886329,0.169385
0.990221,0.268935,0.724962,0.396611,0.538533,0.444676,0.204724,0.78306,0.649955,0.361869,0.305835,0.446825,0.611018,0.153708,0.466627,0.687201,0.247684,0.858114,0.87385,0.182318
0.988261,0.276335,0.735392,0.399551,0.532126,0.444786,0.211441,0.794739,0.659992,0.36376,0.299802,0.453404,0.614743,0.137388,0.489351,0.676296,0.259268,0.857037,0.877812,0.179762
0.991145,0.258875,0.735607,0.407481,0.547738,0.444426,0.21945,0.804785,0.651342,0.361195,0.309717,0.466686,0.618588,0.135819,0.475373,0.694038,0.277556,0.843934,0.838562,0.1978
0.969525,0.294679,0.701491,0.403162,0.526133,0.417415,0.230465,0.771197,0.65391,0.345693,0.276762,0.478313,0.64026,0.125136,0.502519,0.685953,0.265948,0.820549,0.867814,0.197983
0.952074,0.301055,0.722606,0.414829,0.531167,0.404847,0.209327,0.752013,0.645487,0.320775,0.275113,0.474066,0.60054,0.134473,0.508477,0.683628,0.234743,0.838298,0.841765,0.166306
0.931104,0.335543,0.720517,0.444199,0.522615,0.433412,0.238776,0.698772,0.653416,0.288624,0.263756,0.498817,0.599436,0.124613,0.461927,0.653875,0.207137,0.844352,0.845509,0.167255
0.936829,0.324282,0.738932,0.459941,0.505606,0.427511,0.248596,0.711928,0.669559,0.278309,0.258923,0.490855,0.603859,0.132573,0.443258,0.654898,0.189884,0.829607,0.853496,0.154746
0.953546,0.304817,0.768715,0.465627,0.48003,0.37923,0.253311,0.730636,0.689392,0.261124,0.246996,0.505588,0.595621,0.152996,0.440093,0.670532,0.157225,0.828836,0.842747,0.1477
0.989004,0.319614,0.76695,0.454455,0.482452,0.381706,0.241991,0.695018,0.69069,0.214804,0.250794,0.516862,0.578444,0.123965,0.43291,0.659761,0.151328,0.839723,0.854768,0.215971
0.953123,0.292046,0.773084,0.448583,0.50895,0.343101,0.206559,0.715782,0.659008,0.189064,0.245227,0.513555,0.543787,0.116411,0.420996,0.626626,0.179103,0.832187,0.885476,0.209128
0.950476,0.289533,0.762181,0.476156,0.508352,0.338136,0.212259,0.67367,0.624366,0.162628,0.250935,0.446131,0.515645,0.0840906,0.402691,0.645875,0.169719,0.798767,0.831126,0.225737
0.953039,0.304118,0.749994,0.459556,0.493068,0.365835,0.242575,0.659974,0.612219,0.160087,0.233086,0.43438,0.516082,0.0988629,0.391225,0.644732,0.173284,0.803014,0.85407,0.218632
0.96267,0.318078,0.755158,0.468582,0.49193,0.361224,0.244031,0.623927,0.604634,0.188032,0.24889,0.464922,0.537678,0.113764,0.40519,0.618105,0.172398,0.788569,0.840127,0.217946
0.941871,0.276145,0.729199,0.44778,0.468628,0.372304,0.2692,0.631522,0.56711,0.196933,0.266124,0.473583,0.514523,0.135449,0.417445,0.610995,0.176508,0.790448,0.861761,0.238975
0.954219,0.267378,0.733705,0.446152,0.491477,0.350708,0.293056,0.656542,0.592847,0.207927,0.256371,0.448906,0.536043,0.111957,0.435404,0.607424,0.167999,0.802041,0.882275,0.260548
