'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_uu_g2','InvCoshPar_uu_g3','InvCoshPar_uu_g4','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_ud_g2','InvCoshPar_ud_g3','InvCoshPar_ud_g4','InvCoshPar_us_width','InvCoshPar_us_g0','InvCoshPar_us_g1','InvCoshPar_us_g2','InvCoshPar_us_g3','InvCoshPar_us_g4','InvCoshPar_ss_width','InvCoshPar_ss_g0','InvCoshPar_ss_g1','InvCoshPar_ss_g2','InvCoshPar_ss_g3','InvCoshPar_ss_g4'
0.670767,-0.543847,0.188168,-0.336324,0.00450438,0.0398077,1.23282,-0.177609,-0.185943,-0.0969845,-0.0736844,0.00831732,1.90514,0.190193,0.45783,0.120052,0.0341433,0.00478566,0.868828,-0.114533,0.394665,0.322409,-0.159309,0.0353602
0.726919,-0.910506,0.0265895,-0.395264,-0.0093907,0.032931,1.25304,-0.283427,0.275405,-0.092857,-0.101789,0.0149249,1.96184,0.213056,0.256616,-0.00627336,0.0333555,0.00764454,0.712225,-0.145735,0.515129,0.391596,-0.127079,0.0332424
0.726919,-0.910506,0.0265895,-0.395264,-0.0093907,0.032931,1.25304,-0.283427,0.275405,-0.092857,-0.101789,0.0149249,1.96184,0.213056,0.256616,-0.00627336,0.0333555,0.00764454,0.712225,-0.145735,0.515129,0.391596,-0.127079,0.0332424
0.726919,-0.910506,0.0265895,-0.395264,-0.0093907,0.032931,1.25304,-0.283427,0.275405,-0.092857,-0.101789,0.0149249,1.96184,0.213056,0.256616,-0.00627336,0.0333555,0.00764454,0.712225,-0.145735,0.515129,0.391596,-0.127079,0.0332424
0.726919,-0.910506,0.0265895,-0.395264,-0.0093907,0.032931,1.25304,-0.283427,0.275405,-0.092857,-0.101789,0.0149249,1.96184,0.213056,0.256616,-0.00627336,0.0333555,0.00764454,0.712225,-0.145735,0.515129,0.391596,-0.127079,0.0332424
0.726919,-0.910506,0.0265895,-0.395264,-0.0093907,0.032931,1.25304,-0.283427,0.275405,-0.092857,-0.101789,0.0149249,1.96184,0.213056,0.256616,-0.00627336,0.0333555,0.00764454,0.712225,-0.145735,0.515129,0.391596,-0.127079,0.0332424
0.726919,-0.910506,0.0265895,-0.395264,-0.0093907,0.032931,1.25304,-0.283427,0.275405,-0.092857,-0.101789,0.0149249,1.96184,0.213056,0.256616,-0.00627336,0.0333555,0.00764454,0.712225,-0.145735,0.515129,0.391596,-0.127079,0.0332424
0.723428,-0.932073,-0.243276,-0.481707,0.044887,0.039575,1.41163,-0.436822,0.611229,-0.151073,-0.0655795,0.00617682,1.75725,0.0877551,0.307144,-0.0469209,0.0611889,-3.65724e-05,0.66975,-0.0493826,0.630778,0.367778,-0.164589,0.0383673
0.844424,-0.668851,-0.506987,-0.490778,0.0508135,0.0348416,1.01634,-0.499047,0.771209,-0.0574026,-0.132612,0.00229379,1.69654,-0.0712653,0.332356,-0.0511899,0.050217,-0.00629983,0.955648,0.160744,0.59626,0.289687,-0.164241,0.041118
0.844424,-0.668851,-0.506987,-0.490778,0.0508135,0.0348416,1.01634,-0.499047,0.771209,-0.0574026,-0.132612,0.00229379,1.69654,-0.0712653,0.332356,-0.0511899,0.050217,-0.00629983,0.955648,0.160744,0.59626,0.289687,-0.164241,0.041118
0.84189,-0.49023,-0.62496,-0.436589,0.0548596,0.0307647,0.734862,-0.674446,0.959208,0.0378516,-0.104968,-0.00870711,1.40859,-0.22695,0.229565,0.0602716,0.0651013,0.000314006,1.22224,0.390875,0.344516,0.303065,-0.121305,0.0416903
0.84189,-0.49023,-0.62496,-0.436589,0.0548596,0.0307647,0.734862,-0.674446,0.959208,0.0378516,-0.104968,-0.00870711,1.40859,-0.22695,0.229565,0.0602716,0.0651013,0.000314006,1.22224,0.390875,0.344516,0.303065,-0.121305,0.0416903
0.84189,-0.49023,-0.62496,-0.436589,0.0548596,0.0307647,0.734862,-0.674446,0.959208,0.0378516,-0.104968,-0.00870711,1.40859,-0.22695,0.229565,0.0602716,0.0651013,0.000314006,1.22224,0.390875,0.344516,0.303065,-0.121305,0.0416903
0.863227,-0.821645,-0.599071,-0.442175,0.0620162,0.0382503,0.688238,-0.832211,0.935217,0.202316,-0.113229,-0.0039322,1.57601,-0.171204,0.233766,0.085081,0.112249,-0.00457006,1.21144,-0.121223,0.685896,0.322593,-0.0647683,0.0333745
0.863227,-0.821645,-0.599071,-0.442175,0.0620162,0.0382503,0.688238,-0.832211,0.935217,0.202316,-0.113229,-0.0039322,1.57601,-0.171204,0.233766,0.085081,0.112249,-0.00457006,1.21144,-0.121223,0.685896,0.322593,-0.0647683,0.0333745
0.863227,-0.821645,-0.599071,-0.442175,0.0620162,0.0382503,0.688238,-0.832211,0.935217,0.202316,-0.113229,-0.0039322,1.57601,-0.171204,0.233766,0.085081,0.112249,-0.00457006,1.21144,-0.121223,0.685896,0.322593,-0.0647683,0.0333745
0.863227,-0.821645,-0.599071,-0.442175,0.0620162,0.0382503,0.688238,-0.832211,0.935217,0.202316,-0.113229,-0.0039322,1.57601,-0.171204,0.233766,0.085081,0.112249,-0.00457006,1.21144,-0.121223,0.685896,0.322593,-0.0647683,0.0333745
0.863227,-0.821645,-0.599071,-0.442175,0.0620162,0.0382503,0.688238,-0.832211,0.935217,0.202316,-0.113229,-0.0039322,1.57601,-0.171204,0.233766,0.085081,0.112249,-0.00457006,1.21144,-0.121223,0.685896,0.322593,-0.0647683,0.0333745
0.863227,-0.821645,-0.599071,-0.442175,0.0620162,0.0382503,0.688238,-0.832211,0.935217,0.202316,-0.113229,-0.0039322,1.57601,-0.171204,0.233766,0.085081,0.112249,-0.00457006,1.21144,-0.121223,0.685896,0.322593,-0.0647683,0.0333745
0.863227,-0.821645,-0.599071,-0.442175,0.0620162,0.0382503,0.688238,-0.832211,0.935217,0.202316,-0.113229,-0.0039322,1.57601,-0.171204,0.233766,0.085081,0.112249,-0.00457006,1.21144,-0.121223,0.685896,0.322593,-0.0647683,0.0333745
0.863227,-0.821645,-0.599071,-0.442175,0.0620162,0.0382503,0.688238,-0.832211,0.935217,0.202316,-0.113229,-0.0039322,1.57601,-0.171204,0.233766,0.085081,0.112249,-0.00457006,1.21144,-0.121223,0.685896,0.322593,-0.0647683,0.0333745
0.863227,-0.821645,-0.599071,-0.442175,0.0620162,0.0382503,0.688238,-0.832211,0.935217,0.202316,-0.113229,-0.0039322,1.57601,-0.171204,0.233766,0.085081,0.112249,-0.00457006,1.21144,-0.121223,0.685896,0.322593,-0.0647683,0.0333745
0.863227,-0.821645,-0.599071,-0.442175,0.0620162,0.0382503,0.688238,-0.832211,0.935217,0.202316,-0.113229,-0.0039322,1.57601,-0.171204,0.233766,0.085081,0.112249,-0.00457006,1.21144,-0.121223,0.685896,0.322593,-0.0647683,0.0333745
0.863227,-0.821645,-0.599071,-0.442175,0.0620162,0.0382503,0.688238,-0.832211,0.935217,0.202316,-0.113229,-0.0039322,1.57601,-0.171204,0.233766,0.085081,0.112249,-0.00457006,1.21144,-0.121223,0.685896,0.322593,-0.0647683,0.0333745
0.863227,-0.821645,-0.599071,-0.442175,0.0620162,0.0382503,0.688238,-0.832211,0.935217,0.202316,-0.113229,-0.0039322,1.57601,-0.171204,0.233766,0.085081,0.112249,-0.00457006,1.21144,-0.121223,0.685896,0.322593,-0.0647683,0.0333745
0.863227,-0.821645,-0.599071,-0.442175,0.0620162,0.0382503,0.688238,-0.832211,0.935217,0.202316,-0.113229,-0.0039322,1.57601,-0.171204,0.233766,0.085081,0.112249,-0.00457006,1.21144,-0.121223,0.685896,0.322593,-0.0647683,0.0333745
0.863227,-0.821645,-0.599071,-0.442175,0.0620162,0.0382503,0.688238,-0.832211,0.935217,0.202316,-0.113229,-0.0039322,1.57601,-0.171204,0.233766,0.085081,0.112249,-0.00457006,1.21144,-0.121223,0.685896,0.322593,-0.0647683,0.0333745
0.863227,-0.821645,-0.599071,-0.442175,0.0620162,0.0382503,0.688238,-0.832211,0.935217,0.202316,-0.113229,-0.0039322,1.57601,-0.171204,0.233766,0.085081,0.112249,-0.00457006,1.21144,-0.121223,0.685896,0.322593,-0.0647683,0.0333745
0.859916,-0.344159,-0.710748,-0.443034,0.113922,0.0276559,0.649628,-0.783698,0.876641,0.150578,-0.0713478,0.00374932,1.6905,-0.203902,0.308594,0.299961,0.100794,0.00576036,1.3959,-0.0666607,0.679065,0.304068,-0.113372,0.0247766
0.859916,-0.344159,-0.710748,-0.443034,0.113922,0.0276559,0.649628,-0.783698,0.876641,0.150578,-0.0713478,0.00374932,1.6905,-0.203902,0.308594,0.299961,0.100794,0.00576036,1.3959,-0.0666607,0.679065,0.304068,-0.113372,0.0247766
0.859916,-0.344159,-0.710748,-0.443034,0.113922,0.0276559,0.649628,-0.783698,0.876641,0.150578,-0.0713478,0.00374932,1.6905,-0.203902,0.308594,0.299961,0.100794,0.00576036,1.3959,-0.0666607,0.679065,0.304068,-0.113372,0.0247766
0.859916,-0.344159,-0.710748,-0.443034,0.113922,0.0276559,0.649628,-0.783698,0.876641,0.150578,-0.0713478,0.00374932,1.6905,-0.203902,0.308594,0.299961,0.100794,0.00576036,1.3959,-0.0666607,0.679065,0.304068,-0.113372,0.0247766
0.859916,-0.344159,-0.710748,-0.443034,0.113922,0.0276559,0.649628,-0.783698,0.876641,0.150578,-0.0713478,0.00374932,1.6905,-0.203902,0.308594,0.299961,0.100794,0.00576036,1.3959,-0.0666607,0.679065,0.304068,-0.113372,0.0247766
0.859916,-0.344159,-0.710748,-0.443034,0.113922,0.0276559,0.649628,-0.783698,0.876641,0.150578,-0.0713478,0.00374932,1.6905,-0.203902,0.308594,0.299961,0.100794,0.00576036,1.3959,-0.0666607,0.679065,0.304068,-0.113372,0.0247766
0.859916,-0.344159,-0.710748,-0.443034,0.113922,0.0276559,0.649628,-0.783698,0.876641,0.150578,-0.0713478,0.00374932,1.6905,-0.203902,0.308594,0.299961,0.100794,0.00576036,1.3959,-0.0666607,0.679065,0.304068,-0.113372,0.0247766
0.954581,-0.328705,-0.728308,-0.410012,0.0707547,0.0335097,0.74988,-0.50638,0.389212,0.0908122,-0.0143228,-0.0223811,1.62216,-0.750776,0.541551,0.332841,0.140877,-0.00505777,1.55018,0.36636,0.971466,0.264134,-0.0997748,0.0227401
0.954581,-0.328705,-0.728308,-0.410012,0.0707547,0.0335097,0.74988,-0.50638,0.389212,0.0908122,-0.0143228,-0.0223811,1.62216,-0.750776,0.541551,0.332841,0.140877,-0.00505777,1.55018,0.36636,0.971466,0.264134,-0.0997748,0.0227401
0.954581,-0.328705,-0.728308,-0.410012,0.0707547,0.0335097,0.74988,-0.50638,0.389212,0.0908122,-0.0143228,-0.0223811,1.62216,-0.750776,0.541551,0.332841,0.140877,-0.00505777,1.55018,0.36636,0.971466,0.264134,-0.0997748,0.0227401
0.954581,-0.328705,-0.728308,-0.410012,0.0707547,0.0335097,0.74988,-0.50638,0.389212,0.0908122,-0.0143228,-0.0223811,1.62216,-0.750776,0.541551,0.332841,0.140877,-0.00505777,1.55018,0.36636,0.971466,0.264134,-0.0997748,0.0227401
0.954581,-0.328705,-0.728308,-0.410012,0.0707547,0.0335097,0.74988,-0.50638,0.389212,0.0908122,-0.0143228,-0.0223811,1.62216,-0.750776,0.541551,0.332841,0.140877,-0.00505777,1.55018,0.36636,0.971466,0.264134,-0.0997748,0.0227401
0.954581,-0.328705,-0.728308,-0.410012,0.0707547,0.0335097,0.74988,-0.50638,0.389212,0.0908122,-0.0143228,-0.0223811,1.62216,-0.750776,0.541551,0.332841,0.140877,-0.00505777,1.55018,0.36636,0.971466,0.264134,-0.0997748,0.0227401
0.954581,-0.328705,-0.728308,-0.410012,0.0707547,0.0335097,0.74988,-0.50638,0.389212,0.0908122,-0.0143228,-0.0223811,1.62216,-0.750776,0.541551,0.332841,0.140877,-0.00505777,1.55018,0.36636,0.971466,0.264134,-0.0997748,0.0227401
0.954581,-0.328705,-0.728308,-0.410012,0.0707547,0.0335097,0.74988,-0.50638,0.389212,0.0908122,-0.0143228,-0.0223811,1.62216,-0.750776,0.541551,0.332841,0.140877,-0.00505777,1.55018,0.36636,0.971466,0.264134,-0.0997748,0.0227401
0.954581,-0.328705,-0.728308,-0.410012,0.0707547,0.0335097,0.74988,-0.50638,0.389212,0.0908122,-0.0143228,-0.0223811,1.62216,-0.750776,0.541551,0.332841,0.140877,-0.00505777,1.55018,0.36636,0.971466,0.264134,-0.0997748,0.0227401
0.954581,-0.328705,-0.728308,-0.410012,0.0707547,0.0335097,0.74988,-0.50638,0.389212,0.0908122,-0.0143228,-0.0223811,1.62216,-0.750776,0.541551,0.332841,0.140877,-0.00505777,1.55018,0.36636,0.971466,0.264134,-0.0997748,0.0227401
0.954581,-0.328705,-0.728308,-0.410012,0.0707547,0.0335097,0.74988,-0.50638,0.389212,0.0908122,-0.0143228,-0.0223811,1.62216,-0.750776,0.541551,0.332841,0.140877,-0.00505777,1.55018,0.36636,0.971466,0.264134,-0.0997748,0.0227401
0.954581,-0.328705,-0.728308,-0.410012,0.0707547,0.0335097,0.74988,-0.50638,0.389212,0.0908122,-0.0143228,-0.0223811,1.62216,-0.750776,0.541551,0.332841,0.140877,-0.00505777,1.55018,0.36636,0.971466,0.264134,-0.0997748,0.0227401
0.986847,-0.460587,-0.62498,-0.434195,0.0688912,0.0403503,0.700373,-0.456338,0.410052,0.0255124,-0.0200027,-0.00883802,1.3806,-0.449464,0.61589,0.152886,0.131148,0.000347129,1.6798,0.24624,0.967525,0.204293,-0.120955,0.00547336
0.818415,-0.013607,-0.458563,-0.451455,0.0623885,0.0378104,0.74034,-0.710826,0.286311,0.156968,-0.0118134,-0.00239936,1.18331,-0.826289,0.43921,0.280268,0.0957273,-0.00254313,1.62459,0.270739,0.927248,0.191705,-0.151331,0.00816657
0.818415,-0.013607,-0.458563,-0.451455,0.0623885,0.0378104,0.74034,-0.710826,0.286311,0.156968,-0.0118134,-0.00239936,1.18331,-0.826289,0.43921,0.280268,0.0957273,-0.00254313,1.62459,0.270739,0.927248,0.191705,-0.151331,0.00816657
0.818415,-0.013607,-0.458563,-0.451455,0.0623885,0.0378104,0.74034,-0.710826,0.286311,0.156968,-0.0118134,-0.00239936,1.18331,-0.826289,0.43921,0.280268,0.0957273,-0.00254313,1.62459,0.270739,0.927248,0.191705,-0.151331,0.00816657
0.818415,-0.013607,-0.458563,-0.451455,0.0623885,0.0378104,0.74034,-0.710826,0.286311,0.156968,-0.0118134,-0.00239936,1.18331,-0.826289,0.43921,0.280268,0.0957273,-0.00254313,1.62459,0.270739,0.927248,0.191705,-0.151331,0.00816657
0.550324,-0.0362516,-0.114372,-0.378942,0.0623807,0.0375373,0.81003,-0.683264,0.140372,0.114114,0.00217211,-0.0156675,0.930132,-0.728229,0.118004,0.342639,0.0701058,-0.00432893,1.62496,0.333712,0.808876,0.213598,-0.120937,0.00691743
0.550324,-0.0362516,-0.114372,-0.378942,0.0623807,0.0375373,0.81003,-0.683264,0.140372,0.114114,0.00217211,-0.0156675,0.930132,-0.728229,0.118004,0.342639,0.0701058,-0.00432893,1.62496,0.333712,0.808876,0.213598,-0.120937,0.00691743
0.550324,-0.0362516,-0.114372,-0.378942,0.0623807,0.0375373,0.81003,-0.683264,0.140372,0.114114,0.00217211,-0.0156675,0.930132,-0.728229,0.118004,0.342639,0.0701058,-0.00432893,1.62496,0.333712,0.808876,0.213598,-0.120937,0.00691743
0.550324,-0.0362516,-0.114372,-0.378942,0.0623807,0.0375373,0.81003,-0.683264,0.140372,0.114114,0.00217211,-0.0156675,0.930132,-0.728229,0.118004,0.342639,0.0701058,-0.00432893,1.62496,0.333712,0.808876,0.213598,-0.120937,0.00691743
0.550324,-0.0362516,-0.114372,-0.378942,0.0623807,0.0375373,0.81003,-0.683264,0.140372,0.114114,0.00217211,-0.0156675,0.930132,-0.728229,0.118004,0.342639,0.0701058,-0.00432893,1.62496,0.333712,0.808876,0.213598,-0.120937,0.00691743
0.550324,-0.0362516,-0.114372,-0.378942,0.0623807,0.0375373,0.81003,-0.683264,0.140372,0.114114,0.00217211,-0.0156675,0.930132,-0.728229,0.118004,0.342639,0.0701058,-0.00432893,1.62496,0.333712,0.808876,0.213598,-0.120937,0.00691743
0.550324,-0.0362516,-0.114372,-0.378942,0.0623807,0.0375373,0.81003,-0.683264,0.140372,0.114114,0.00217211,-0.0156675,0.930132,-0.728229,0.118004,0.342639,0.0701058,-0.00432893,1.62496,0.333712,0.808876,0.213598,-0.120937,0.00691743
0.550324,-0.0362516,-0.114372,-0.378942,0.0623807,0.0375373,0.81003,-0.683264,0.140372,0.114114,0.00217211,-0.0156675,0.930132,-0.728229,0.118004,0.342639,0.0701058,-0.00432893,1.62496,0.333712,0.808876,0.213598,-0.120937,0.00691743
0.550324,-0.0362516,-0.114372,-0.378942,0.0623807,0.0375373,0.81003,-0.683264,0.140372,0.114114,0.00217211,-0.0156675,0.930132,-0.728229,0.118004,0.342639,0.0701058,-0.00432893,1.62496,0.333712,0.808876,0.213598,-0.120937,0.00691743
0.644914,0.218656,-0.108632,-0.350302,0.0411973,0.0328014,0.642013,-0.880184,0.46339,0.0038525,-0.00610394,-0.0192731,1.16874,-0.648345,0.0870635,0.315753,0.107835,0.00190354,1.634,0.753641,0.546791,0.255462,-0.148566,0.00256234
0.644914,0.218656,-0.108632,-0.350302,0.0411973,0.0328014,0.642013,-0.880184,0.46339,0.0038525,-0.00610394,-0.0192731,1.16874,-0.648345,0.0870635,0.315753,0.107835,0.00190354,1.634,0.753641,0.546791,0.255462,-0.148566,0.00256234
0.549672,0.50341,-0.0677642,-0.404361,0.0436036,0.0355555,0.611793,-0.730827,0.397278,-0.0458521,0.00489516,-0.0161026,0.918246,-0.632787,0.0629875,0.145857,0.111517,0.00165231,1.62634,0.962404,0.670668,0.299537,-0.1266,-0.00388785
0.549672,0.50341,-0.0677642,-0.404361,0.0436036,0.0355555,0.611793,-0.730827,0.397278,-0.0458521,0.00489516,-0.0161026,0.918246,-0.632787,0.0629875,0.145857,0.111517,0.00165231,1.62634,0.962404,0.670668,0.299537,-0.1266,-0.00388785
0.549672,0.50341,-0.0677642,-0.404361,0.0436036,0.0355555,0.611793,-0.730827,0.397278,-0.0458521,0.00489516,-0.0161026,0.918246,-0.632787,0.0629875,0.145857,0.111517,0.00165231,1.62634,0.962404,0.670668,0.299537,-0.1266,-0.00388785
0.549672,0.50341,-0.0677642,-0.404361,0.0436036,0.0355555,0.611793,-0.730827,0.397278,-0.0458521,0.00489516,-0.0161026,0.918246,-0.632787,0.0629875,0.145857,0.111517,0.00165231,1.62634,0.962404,0.670668,0.299537,-0.1266,-0.00388785
0.549672,0.50341,-0.0677642,-0.404361,0.0436036,0.0355555,0.611793,-0.730827,0.397278,-0.0458521,0.00489516,-0.0161026,0.918246,-0.632787,0.0629875,0.145857,0.111517,0.00165231,1.62634,0.962404,0.670668,0.299537,-0.1266,-0.00388785
0.549672,0.50341,-0.0677642,-0.404361,0.0436036,0.0355555,0.611793,-0.730827,0.397278,-0.0458521,0.00489516,-0.0161026,0.918246,-0.632787,0.0629875,0.145857,0.111517,0.00165231,1.62634,0.962404,0.670668,0.299537,-0.1266,-0.00388785
0.549672,0.50341,-0.0677642,-0.404361,0.0436036,0.0355555,0.611793,-0.730827,0.397278,-0.0458521,0.00489516,-0.0161026,0.918246,-0.632787,0.0629875,0.145857,0.111517,0.00165231,1.62634,0.962404,0.670668,0.299537,-0.1266,-0.00388785
0.549672,0.50341,-0.0677642,-0.404361,0.0436036,0.0355555,0.611793,-0.730827,0.397278,-0.0458521,0.00489516,-0.0161026,0.918246,-0.632787,0.0629875,0.145857,0.111517,0.00165231,1.62634,0.962404,0.670668,0.299537,-0.1266,-0.00388785
0.549672,0.50341,-0.0677642,-0.404361,0.0436036,0.0355555,0.611793,-0.730827,0.397278,-0.0458521,0.00489516,-0.0161026,0.918246,-0.632787,0.0629875,0.145857,0.111517,0.00165231,1.62634,0.962404,0.670668,0.299537,-0.1266,-0.00388785
0.597673,0.405727,-0.0830663,-0.342823,0.0326275,0.0392695,0.58625,-0.781095,0.346978,-0.0618171,0.0347481,-0.0230586,0.783821,-0.721015,0.0931746,0.105466,0.0654777,0.019927,1.54465,0.797464,0.842328,0.317801,-0.121906,-0.0122314
0.597673,0.405727,-0.0830663,-0.342823,0.0326275,0.0392695,0.58625,-0.781095,0.346978,-0.0618171,0.0347481,-0.0230586,0.783821,-0.721015,0.0931746,0.105466,0.0654777,0.019927,1.54465,0.797464,0.842328,0.317801,-0.121906,-0.0122314
0.597673,0.405727,-0.0830663,-0.342823,0.0326275,0.0392695,0.58625,-0.781095,0.346978,-0.0618171,0.0347481,-0.0230586,0.783821,-0.721015,0.0931746,0.105466,0.0654777,0.019927,1.54465,0.797464,0.842328,0.317801,-0.121906,-0.0122314
0.597673,0.405727,-0.0830663,-0.342823,0.0326275,0.0392695,0.58625,-0.781095,0.346978,-0.0618171,0.0347481,-0.0230586,0.783821,-0.721015,0.0931746,0.105466,0.0654777,0.019927,1.54465,0.797464,0.842328,0.317801,-0.121906,-0.0122314
0.597673,0.405727,-0.0830663,-0.342823,0.0326275,0.0392695,0.58625,-0.781095,0.346978,-0.0618171,0.0347481,-0.0230586,0.783821,-0.721015,0.0931746,0.105466,0.0654777,0.019927,1.54465,0.797464,0.842328,0.317801,-0.121906,-0.0122314
0.597673,0.405727,-0.0830663,-0.342823,0.0326275,0.0392695,0.58625,-0.781095,0.346978,-0.0618171,0.0347481,-0.0230586,0.783821,-0.721015,0.0931746,0.105466,0.0654777,0.019927,1.54465,0.797464,0.842328,0.317801,-0.121906,-0.0122314
0.597673,0.405727,-0.0830663,-0.342823,0.0326275,0.0392695,0.58625,-0.781095,0.346978,-0.0618171,0.0347481,-0.0230586,0.783821,-0.721015,0.0931746,0.105466,0.0654777,0.019927,1.54465,0.797464,0.842328,0.317801,-0.121906,-0.0122314
0.597673,0.405727,-0.0830663,-0.342823,0.0326275,0.0392695,0.58625,-0.781095,0.346978,-0.0618171,0.0347481,-0.0230586,0.783821,-0.721015,0.0931746,0.105466,0.0654777,0.019927,1.54465,0.797464,0.842328,0.317801,-0.121906,-0.0122314
0.597673,0.405727,-0.0830663,-0.342823,0.0326275,0.0392695,0.58625,-0.781095,0.346978,-0.0618171,0.0347481,-0.0230586,0.783821,-0.721015,0.0931746,0.105466,0.0654777,0.019927,1.54465,0.797464,0.842328,0.317801,-0.121906,-0.0122314
0.597673,0.405727,-0.0830663,-0.342823,0.0326275,0.0392695,0.58625,-0.781095,0.346978,-0.0618171,0.0347481,-0.0230586,0.783821,-0.721015,0.0931746,0.105466,0.0654777,0.019927,1.54465,0.797464,0.842328,0.317801,-0.121906,-0.0122314
0.597673,0.405727,-0.0830663,-0.342823,0.0326275,0.0392695,0.58625,-0.781095,0.346978,-0.0618171,0.0347481,-0.0230586,0.783821,-0.721015,0.0931746,0.105466,0.0654777,0.019927,1.54465,0.797464,0.842328,0.317801,-0.121906,-0.0122314
0.597673,0.405727,-0.0830663,-0.342823,0.0326275,0.0392695,0.58625,-0.781095,0.346978,-0.0618171,0.0347481,-0.0230586,0.783821,-0.721015,0.0931746,0.105466,0.0654777,0.019927,1.54465,0.797464,0.842328,0.317801,-0.121906,-0.0122314
0.73349,0.460207,0.100711,-0.394925,0.000749106,0.0369578,0.568115,-0.829012,0.58224,0.0336052,0.0639922,-0.0144027,0.990289,-0.610096,-0.0976886,0.0660026,0.035374,0.0164812,1.50876,0.781971,0.69285,0.319333,-0.0817344,-0.0156113
0.73349,0.460207,0.100711,-0.394925,0.000749106,0.0369578,0.568115,-0.829012,0.58224,0.0336052,0.0639922,-0.0144027,0.990289,-0.610096,-0.0976886,0.0660026,0.035374,0.0164812,1.50876,0.781971,0.69285,0.319333,-0.0817344,-0.0156113
0.73349,0.460207,0.100711,-0.394925,0.000749106,0.0369578,0.568115,-0.829012,0.58224,0.0336052,0.0639922,-0.0144027,0.990289,-0.610096,-0.0976886,0.0660026,0.035374,0.0164812,1.50876,0.781971,0.69285,0.319333,-0.0817344,-0.0156113
0.73349,0.460207,0.100711,-0.394925,0.000749106,0.0369578,0.568115,-0.829012,0.58224,0.0336052,0.0639922,-0.0144027,0.990289,-0.610096,-0.0976886,0.0660026,0.035374,0.0164812,1.50876,0.781971,0.69285,0.319333,-0.0817344,-0.0156113
0.73349,0.460207,0.100711,-0.394925,0.000749106,0.0369578,0.568115,-0.829012,0.58224,0.0336052,0.0639922,-0.0144027,0.990289,-0.610096,-0.0976886,0.0660026,0.035374,0.0164812,1.50876,0.781971,0.69285,0.319333,-0.0817344,-0.0156113
0.73349,0.460207,0.100711,-0.394925,0.000749106,0.0369578,0.568115,-0.829012,0.58224,0.0336052,0.0639922,-0.0144027,0.990289,-0.610096,-0.0976886,0.0660026,0.035374,0.0164812,1.50876,0.781971,0.69285,0.319333,-0.0817344,-0.0156113
0.73349,0.460207,0.100711,-0.394925,0.000749106,0.0369578,0.568115,-0.829012,0.58224,0.0336052,0.0639922,-0.0144027,0.990289,-0.610096,-0.0976886,0.0660026,0.035374,0.0164812,1.50876,0.781971,0.69285,0.319333,-0.0817344,-0.0156113
0.73349,0.460207,0.100711,-0.394925,0.000749106,0.0369578,0.568115,-0.829012,0.58224,0.0336052,0.0639922,-0.0144027,0.990289,-0.610096,-0.0976886,0.0660026,0.035374,0.0164812,1.50876,0.781971,0.69285,0.319333,-0.0817344,-0.0156113
0.73349,0.460207,0.100711,-0.394925,0.000749106,0.0369578,0.568115,-0.829012,0.58224,0.0336052,0.0639922,-0.0144027,0.990289,-0.610096,-0.0976886,0.0660026,0.035374,0.0164812,1.50876,0.781971,0.69285,0.319333,-0.0817344,-0.0156113
0.73349,0.460207,0.100711,-0.394925,0.000749106,0.0369578,0.568115,-0.829012,0.58224,0.0336052,0.0639922,-0.0144027,0.990289,-0.610096,-0.0976886,0.0660026,0.035374,0.0164812,1.50876,0.781971,0.69285,0.319333,-0.0817344,-0.0156113
0.73349,0.460207,0.100711,-0.394925,0.000749106,0.0369578,0.568115,-0.829012,0.58224,0.0336052,0.0639922,-0.0144027,0.990289,-0.610096,-0.0976886,0.0660026,0.035374,0.0164812,1.50876,0.781971,0.69285,0.319333,-0.0817344,-0.0156113
0.73349,0.460207,0.100711,-0.394925,0.000749106,0.0369578,0.568115,-0.829012,0.58224,0.0336052,0.0639922,-0.0144027,0.990289,-0.610096,-0.0976886,0.0660026,0.035374,0.0164812,1.50876,0.781971,0.69285,0.319333,-0.0817344,-0.0156113
0.73349,0.460207,0.100711,-0.394925,0.000749106,0.0369578,0.568115,-0.829012,0.58224,0.0336052,0.0639922,-0.0144027,0.990289,-0.610096,-0.0976886,0.0660026,0.035374,0.0164812,1.50876,0.781971,0.69285,0.319333,-0.0817344,-0.0156113
0.73349,0.460207,0.100711,-0.394925,0.000749106,0.0369578,0.568115,-0.829012,0.58224,0.0336052,0.0639922,-0.0144027,0.990289,-0.610096,-0.0976886,0.0660026,0.035374,0.0164812,1.50876,0.781971,0.69285,0.319333,-0.0817344,-0.0156113
0.73349,0.460207,0.100711,-0.394925,0.000749106,0.0369578,0.568115,-0.829012,0.58224,0.0336052,0.0639922,-0.0144027,0.990289,-0.610096,-0.0976886,0.0660026,0.035374,0.0164812,1.50876,0.781971,0.69285,0.319333,-0.0817344,-0.0156113
0.73349,0.460207,0.100711,-0.394925,0.000749106,0.0369578,0.568115,-0.829012,0.58224,0.0336052,0.0639922,-0.0144027,0.990289,-0.610096,-0.0976886,0.0660026,0.035374,0.0164812,1.50876,0.781971,0.69285,0.319333,-0.0817344,-0.0156113
