0.211055 0.190243 0.190955 0.145729 0.182441 0 0.00502513 0.920144 0.653266 0.236181 0.260085 0.713568 20.6385 6.8677 -3.93175 12.1302 14.6469 1.30896 -41.7592 15.1353 -8.43307 2.13117 -29.1714 11.5055 10.3478 -12.8768 -1.1642 -59.3467 -17.0626 7.16643 21.249 12.8148 -0.546336 -89.0832 40.066 -2.00118 1.33695 1.17894 0.0158258 0.239577 0.0305397 -0.277952 -1.15594 0.856866 -0.255219 0.954348 -0.142353 0.194508 29.6494 -7.18808 -5.11177 -47.456 -2.4462 8.75334 -19.3542 27.0932 -8.72419 -87.9064 11.0369 9.30977 
0.542714 0.0431297 0.0452261 0.603015 0.164069 0.788945 0.934673 0 0.0201005 0.351759 0.122287 0.271357 -143.489 -3.74312 -0.920243 129.191 -14.3281 5.59068 3.30952 4.72262 1.59255 -23.6475 -21.8256 7.8086 -76.8352 -2.54088 9.53247 66.285 26.9872 -16.1484 -17.386 -5.80245 2.89074 40.2346 -34.9044 -12.2788 -53.624 -3.32929 -0.712784 58.3453 -9.1878 3.52724 1.58272 3.86347 1.48881 -14.6903 -15.6604 2.68389 -166.701 -2.9547 9.32501 137.131 21.847 -14.085 -15.6592 -4.94331 2.99448 31.2774 -41.0696 -7.15409 
0.562814 0.101309 0.326633 0.693467 0.0625014 0.311558 0.316583 0.249658 0.879397 0.231156 0.229083 0.542714 -44.2897 -4.05494 1.62579 101.799 -5.81102 0.0304882 -74.4302 -3.58125 2.90664 13.1797 -9.36555 1.72479 -6.07708 -8.59003 0.653011 -23.5889 14.9057 -0.75868 -7.94796 5.23448 2.48586 -25.6541 12.2019 0.412714 -56.9644 -2.11742 1.6496 112.179 -4.63887 -0.30003 -81.1399 -4.4006 2.92222 26.4328 -8.6082 1.92413 6.59761 -10.5275 0.629203 -33.9681 13.7335 -0.428162 -1.23818 6.05384 2.47028 -38.9073 11.4445 0.21337 
0.40201 0.223382 0.743719 0.080402 0.405372 0.527638 0.0201005 0.774919 0.809045 0.809045 0.051495 0.246231 59.9519 -16.3206 -3.56359 -68.54 3.41934 -2.27148 31.6529 22.837 -3.55806 210.341 -9.92356 8.24542 -11.1206 11.628 -3.1246 23.823 1.92661 8.49907 16.6166 -5.80362 1.22979 -23.6848 15.3159 3.60836 5.21529 -5.28997 -0.993976 -9.9751 1.08643 0.488308 11.44 8.29208 -0.322194 72.6837 1.84203 3.37228 43.616 0.597425 -5.69422 -34.7419 4.25952 5.73928 36.8295 8.7413 -2.00607 113.973 3.55032 8.48149 
0.819095 0.152772 0.683417 0.160804 0.291747 0.653266 0.708543 0.194267 0.944724 0.221106 0.196482 0.346734 -33.3586 -24.8254 0.129197 -17.4552 -10.9446 -3.6689 -16.1774 -4.91586 -1.64127 -1.04025 3.50927 4.76931 -0.842126 -9.84399 0.480945 -1.18856 -6.68053 4.66886 -9.84383 -5.34727 3.20761 -42.4278 5.48038 6.31552 -30.553 -18.9415 0.192052 -11.379 -8.32345 -3.1542 -12.5702 -5.79398 -1.53394 7.85238 1.74988 3.67735 -3.64768 -15.7279 0.41809 -7.26472 -9.30168 4.15416 -13.451 -4.46915 3.10028 -51.3204 7.23977 7.40748 
0.361809 0.147644 0.341709 0.316583 0.229521 0.829146 0.849246 0.153031 0.78392 0.849246 0.17017 0.854271 -34.5664 3.94582 0.6738 1.19714 -4.3735 5.76583 11.0268 -15.9206 -2.39181 -24.0718 -20.5367 1.61084 -8.12922 -38.8314 -0.247956 -8.65167 -17.78 -6.69868 -14.9158 9.78646 -0.340416 -6.60258 -15.7482 -3.69542 -20.8623 3.33966 1.2069 -0.55646 3.48123 3.05614 4.61863 -15.4815 -0.965617 -19.2717 -17.2591 1.22427 -21.8334 -38.2252 -0.781052 -6.89808 -25.6348 -3.989 -8.50771 9.34734 -1.76661 -11.4027 -19.0258 -3.30885 
0.733668 0.205464 0.894472 0.256281 0.230927 0.703518 0.532663 0.131556 0.522613 0.773869 0.0930571 0.442211 52.6371 -32.4431 -0.684065 -36.0538 -23.1582 3.70966 51.974 12.3896 0.616306 75.8959 -17.1109 0.698844 9.19155 -15.6277 1.86006 10.396 -2.86972 -3.06778 -2.38867 4.02874 1.60236 -11.7199 10.5108 0.566882 39.6697 -34.7743 -0.660909 -31.9035 -24.4135 2.92333 50.4708 12.0041 0.986572 81.9891 -16.9573 1.14292 22.1589 -13.2965 1.8369 6.24563 -1.61442 -2.28145 -0.885494 4.41431 1.23209 -17.8131 10.3572 0.122802 
1 0.119059 0.577889 0.668342 0.196306 0.98995 0 1 0.648241 0.688442 0.139135 0.638191 -82.339 -19.4749 -1.53824 31.0596 1.83368 -19.5628 -50.1587 29.9764 -2.97748 147.282 -30.6607 12.3851 -26.1099 24.6441 2.94214 -19.3893 -13.3222 17.332 18.7607 -16.3024 2.45243 -79.2691 -22.8938 -4.70824 -6.93218 -1.49421 -0.0928202 -0.253564 0.636741 -1.5647 -4.41924 2.51937 -0.583278 6.7349 -7.64587 1.45615 -101.517 6.66347 1.49673 11.9239 -12.1252 -0.666035 -26.9787 11.1546 0.0582239 61.278 -45.9086 6.22068 
0.165829 0.263728 0.331658 0.100503 0.425493 0.879397 0.79397 0.00919289 0.0251256 0.311558 0.148998 0.336683 -5.9337 -5.52418 -0.45561 -7.29659 7.49704 5.18415 63.0387 -5.10293 1.14371 -88.7149 -24.9217 3.57653 52.8409 14.5315 -2.97903 -21.6801 19.1906 10.8099 13.1829 2.30832 -2.00776 -16.0972 -9.54033 -1.34316 3.6426 -3.94087 -0.0510244 -0.504901 9.3395 1.91742 30.0581 -5.57747 1.29969 -43.5365 -17.2459 1.23008 43.2646 12.9482 -3.38362 -28.4718 17.3481 14.0766 46.1635 2.78286 -2.16374 -61.2757 -17.2162 1.00329 
0.663317 0.0615356 0.201005 0.648241 0.0900987 0.432161 0.638191 0.157855 0.723618 0.708543 0.191468 0.909548 -136.776 9.13423 0.152583 151.138 -10.2726 7.67634 -71.8301 -30.9597 -2.73393 -26.8907 -39.6801 -0.466133 -3.95 0.0512053 0.521534 34.5034 4.25242 -3.00132 1.75815 1.78745 0.0937334 4.5406 2.56495 -1.47875 -143.051 10.0015 0.140616 156.246 -10.4061 7.85008 -73.3037 -32.455 -2.8559 -26.1138 -39.8686 -0.325849 2.32485 -0.816025 0.533501 29.3951 4.38594 -3.17506 3.2318 3.28283 0.215702 3.7637 2.75347 -1.61903 
0.125628 0.296097 0.221106 0.140704 0.347635 0.819095 0.798995 0.069363 0.336683 0.658291 0.19512 0.904523 -19.1587 -4.88697 -0.585672 -3.80595 -6.52813 5.99694 33.0149 -4.54972 -0.131522 -117.505 -29.7514 0.377547 73.4911 22.9955 0.65449 -32.4566 29.1687 7.64974 22.5601 -19.225 -1.28024 -22.4436 -5.94812 -3.10516 1.11783 -13.4873 -0.52785 2.66609 -11.4491 2.77267 19.4065 2.95024 0.723715 -56.027 -24.058 0.653101 53.2145 31.5958 0.596667 -38.9286 34.0897 10.874 36.1685 -26.725 -2.13548 -83.9215 -11.6415 -3.38072 
0.829146 0.113822 0.507538 0.226131 0.254808 0.738693 0.778894 0.0844122 0.407035 0.738693 0.125819 0.592965 -101.897 -24.6677 0.292427 56.1211 -11.1484 -1.86317 6.22699 0.0915368 1.56002 24.1272 -13.23 1.60094 2.61012 6.86847 -0.996558 -17.3244 15.0942 2.43692 6.48032 -3.7944 -2.19885 -9.18344 -5.0786 -1.7298 -79.3646 -26.1081 -0.173734 37.5824 -11.8368 -0.922819 15.0821 0.799096 1.56531 28.836 -13.1399 1.28386 -19.9223 8.30878 -0.530398 1.21434 15.7827 1.49657 -2.37474 -4.50196 -2.20414 -13.8923 -5.16871 -1.41272 
0.532663 0.251177 0.994975 0.311558 0.120273 0.256281 0.271357 0.214435 0.603015 0.994975 0.0161153 0.120603 125.126 -12.5705 -1.70687 -44.9767 -13.8419 8.0146 59.2842 12.1909 2.42053 218.832 9.50222 1.87809 29.0863 11.2587 -5.07231 2.33038 -12.5736 -5.63603 4.26762 20.3382 1.1603 -21.9862 16.753 8.21346 48.6593 -7.44626 -1.58244 -19.9329 -7.57392 3.16478 22.7108 8.61021 2.44668 90.2727 12.0949 3.19929 105.554 6.13443 -5.19674 -22.7134 -18.8415 -0.786204 40.841 23.9189 1.13415 106.574 14.1603 6.89226 
0.874372 0.129371 0.592965 0.40201 0.0517589 0.040201 0.0502513 0.532367 0.572864 0.296482 0.0907998 0.0150754 -11.6745 -17.0148 -0.106552 57.4536 3.9024 -2.82407 -36.9361 15.8747 -0.204032 145.913 -11.5226 9.51389 8.37533 21.4436 -0.67954 7.8091 -22.8889 -7.66579 -2.16983 -14.8019 1.00301 -24.6951 -85.0475 5.73435 -10.3689 -3.8844 0.403414 24.3886 4.07693 -1.57224 -15.3802 0.945835 0.284992 36.7733 -10.1174 3.26261 7.06975 8.31321 -1.18951 40.874 -23.0634 -8.91762 -23.7258 0.127024 0.513984 84.4443 -86.4527 11.9856 
0.80402 0.158245 0.703518 0.291457 0.104706 0.135678 0.889447 0.0902111 0.472362 0.452261 0.188815 0.728643 27.0557 -18.5428 -0.382437 28.4328 -17.4527 -0.952766 2.79696 8.50774 1.72791 -79.8331 -19.3577 3.61758 -20.6846 4.8978 3.51273 -8.06994 -16.7649 6.12548 -6.88256 2.17583 1.10572 -5.34397 -7.6304 2.88986 25.0788 -19.0052 -0.407185 21.8067 -15.3169 -2.33701 3.2351 8.75494 2.28635 -77.7509 -17.7696 2.67025 -18.7077 5.36018 3.53748 -1.44386 -18.9008 7.50973 -7.3207 1.92863 0.547285 -7.42614 -9.21851 3.83719 
0.547739 0.218245 0.854271 0.00502513 0.83357 0.266332 0.105528 0.308965 0.276382 0.763819 0.0507085 0.226131 59.6643 -37.16 -3.52655 -40.6729 10.4402 -3.64207 41.5108 5.9847 2.3208 116.995 -11.574 0.628645 13.6945 8.18021 -3.39097 -5.01178 -18.7914 4.52537 11.0552 17.3343 0.0463521 69.3764 12.7149 6.79148 9.75455 -3.53047 -1.0311 -8.57281 0.0995466 0.915598 8.16251 1.9984 0.120069 21.9536 -4.64121 0.947031 63.6043 -25.4493 -5.88642 -37.1119 -8.45083 -0.0322911 44.4034 21.3206 2.24709 164.418 5.78211 6.47309 
0.718593 0.0145531 0.0100503 0.286432 0.193517 0.582915 0.432161 0.147869 0.517588 0.432161 0.195938 0.743719 -250.271 18.2685 0.407766 166.11 16.9803 9.10825 -76.9956 -21.3815 -0.889291 -11.4957 -0.330907 5.48983 -19.382 5.57018 -0.0882951 26.4995 9.95691 -1.19891 -1.68466 -6.92522 -1.16993 -10.8844 8.15565 4.1656 -217.887 18.861 0.530467 153.462 17.8971 8.65466 -67.7424 -19.6112 -0.900322 -0.432978 1.53055 4.61212 -51.7658 4.97763 -0.210996 39.1476 9.04004 -0.745322 -10.9378 -8.69553 -1.1589 -21.9472 6.2942 5.04331 
0.366834 0.116569 0.20603 0.829146 0.0495292 0.296482 0.979899 0.015402 0.110553 0.467337 0.184934 0.723618 -20.053 6.57105 -0.752314 117.739 -1.19183 6.89447 -0.718586 -1.70571 -1.55412 -102.575 -21.0541 3.47368 29.415 -48.6516 1.80129 32.2252 -50.0125 0.333095 -13.8736 17.2964 7.4126 12.5789 -17.6034 -1.31051 -34.8892 1.15158 -0.463056 82.8754 -0.128592 2.05483 -13.0863 -0.302407 -0.133721 -37.709 -9.25938 1.29544 44.2511 -43.2322 1.51204 67.0887 -51.0757 5.17274 -1.50584 15.8931 5.9922 -52.2866 -29.3981 0.867722 
0.638191 0.0260759 0.0251256 0.557789 0.0760439 0.306533 0.482412 0.0691183 0.160804 0.98995 0.0273703 0.175879 -154.441 9.55458 -0.154618 180.37 -0.0334412 2.50465 -4.744 1.08408 -0.117659 230.821 8.53551 1.92493 -40.3868 6.66243 1.97331 -11.617 35.0821 2.10196 -13.9388 -9.16707 -0.109871 -16.1758 38.4701 9.5827 -88.4195 4.9314 0.151544 105.385 2.07475 -0.54706 -5.98273 3.73906 -0.417745 115.325 9.21274 1.59986 -106.408 11.2856 1.66715 63.3677 32.9739 5.15367 -12.7001 -11.8221 0.190215 99.3206 37.7929 9.90777 
0.537688 0.0504656 0.0753769 0.366834 0.0821812 0.150754 0.341709 0.235379 0.849246 0.261307 0.201095 0.487437 -141.157 20.3628 -2.10829 121.454 15.1061 8.89003 -72.9679 -9.31151 -1.75585 5.55007 -9.55652 6.02423 -20.7712 -20.4268 8.54668 72.7425 -27.7391 -15.204 -23.0073 1.70638 9.31585 24.8715 -1.60725 -5.22982 -161.428 17.9932 -1.87624 134.16 17.021 6.52893 -76.7694 -8.3672 -1.15992 35.8848 -6.73643 6.25294 -0.50027 -18.0572 8.31462 60.0365 -29.6539 -12.8429 -19.2058 0.762073 8.71992 -5.4633 -4.42734 -5.45852 
0.743719 0.0134103 0.0150754 0.190955 0.139753 0.0150754 0.286432 0.180409 0.462312 0.984925 0.129829 0.688442 -175.669 14.6006 -2.01043 159.461 -0.810112 3.69036 -61.1896 -12.3366 -1.04976 128.853 -15.2704 -0.128125 -92.8281 15.7081 1.91207 39.0904 15.3092 11.9459 -5.91513 -12.9544 -4.53276 -7.04196 5.40431 -0.119429 -93.1112 14.4635 -1.19888 89.2923 -0.34396 1.6075 -32.902 -5.29245 -0.464205 47.9916 -16.7698 0.526865 -175.386 15.8453 1.10052 109.259 14.8431 14.0288 -34.2027 -19.9986 -5.11831 73.8196 6.90369 -0.774419 
0.447236 0.110912 0.276382 0.0452261 0.588674 0.79397 0.944724 0.129306 0.688442 0.904523 0.00460152 0.040201 -83.6053 -12.6986 -2.43751 29.7989 5.57379 -0.333758 52.0373 -4.6968 -0.674382 205.062 16.2802 2.20769 -18.7407 -29.1515 4.24958 31.3475 -6.46468 -16.9085 -21.9252 13.5173 6.13186 36.0865 34.8006 6.78173 -18.3463 -1.63535 -0.440657 8.40688 5.4142 -0.334956 16.397 -3.03219 -0.595648 77.2658 12.7033 -0.0195957 -83.9997 -40.2147 2.25273 52.7395 -6.30509 -16.9073 13.7151 11.8527 6.05313 163.883 38.3775 9.00902 
0 0.997121 0.080402 0.0703518 0.463559 0.673367 0.306533 0.24067 0.81407 0.874372 0.165657 0.839196 -62.8925 78.0115 8.32917 1.65823 88.5338 -10.5795 1.45176 -54.6703 4.48752 59.9222 37.929 -10.1824 122.827 -51.2462 -5.09692 -42.8379 -44.26 15.6032 25.6123 24.2397 1.95009 -89.5718 -68.1431 -0.130707 4.45559 2.00448 0.154482 -2.44298 1.85131 0.171914 2.89109 -1.75288 0.0174112 -0.202026 0.358996 -0.189458 55.4794 24.7608 3.07777 -38.7367 42.4225 4.85181 24.173 -28.6777 6.4202 -29.4475 -30.5731 -10.1236 
0.904523 0.196338 0.909548 0.633166 0.180287 0.889447 0.788945 0.0436962 0.201005 0.40201 0.16471 0.552764 13.1171 -19.6525 2.10216 -7.49364 -20.327 -0.94648 32.9857 22.0273 2.67569 -82.5644 -6.26039 6.84244 14.1621 -13.8466 3.48146 -2.2654 -9.28684 0.570289 8.53913 1.92538 4.81602 1.12974 -32.0588 -5.96502 -5.60765 -13.9884 1.56024 -1.30784 -15.7067 -0.471795 14.2448 19.8787 1.62937 -78.3404 2.34976 5.93995 32.8869 -19.5107 4.02337 -8.4512 -13.9072 0.0956036 27.28 4.07401 5.86234 -3.09425 -40.6689 -5.06253 
0.301508 0.162445 0.306533 0.78392 0.185994 0.984925 0.743719 0.0723656 0.331658 0.417085 0.174201 0.61809 -45.6581 2.15622 0.502441 29.7398 -21.8563 1.96772 17.4979 5.87461 1.4648 -58.953 -27.909 2.45783 23.8026 -3.56296 -6.33345 -30.2866 -13.8282 4.19643 5.79516 11.8622 1.76292 -22.329 -2.06042 3.21967 -45.1959 0.923928 0.541804 30.8087 -21.7591 1.54298 13.9842 6.06536 1.34914 -63.0605 -26.6649 2.04917 23.3404 -2.33067 -6.37282 -31.3555 -13.9254 4.62117 9.30894 11.6715 1.87858 -18.2215 -3.30457 3.62834 
