'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_uu_g2','InvCoshPar_uu_g3','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_ud_g2','InvCoshPar_ud_g3','InvCoshPar_us_width','InvCoshPar_us_g0','InvCoshPar_us_g1','InvCoshPar_us_g2','InvCoshPar_us_g3','InvCoshPar_ss_width','InvCoshPar_ss_g0','InvCoshPar_ss_g1','InvCoshPar_ss_g2','InvCoshPar_ss_g3'
0.903261,0.135751,0.59144,0.471112,0.512296,0.439032,0.248701,0.739701,0.66959,0.225164,0.183739,0.245335,0.630331,0.159023,0.409466,0.490224,0.215045,0.861207,0.842831,0.205181
0.895127,0.135476,0.575092,0.448481,0.480289,0.455043,0.215978,0.728162,0.625369,0.242404,0.229227,0.235499,0.617924,0.160674,0.409747,0.505514,0.226662,0.900267,0.825484,0.190903
0.889144,0.121376,0.580971,0.433722,0.477236,0.455199,0.213696,0.739857,0.610185,0.232251,0.232747,0.223717,0.624621,0.16081,0.415949,0.518123,0.214253,0.901314,0.824173,0.196523
0.887186,0.130666,0.610471,0.462304,0.492457,0.425053,0.195538,0.753813,0.642782,0.25673,0.241669,0.210499,0.619786,0.1704,0.363203,0.528177,0.218321,0.884593,0.879738,0.211428
0.887186,0.130666,0.610471,0.462304,0.492457,0.425053,0.195538,0.753813,0.642782,0.25673,0.241669,0.210499,0.619786,0.1704,0.363203,0.528177,0.218321,0.884593,0.879738,0.211428
0.918189,0.125659,0.598068,0.491196,0.512654,0.406523,0.168628,0.781227,0.639349,0.281759,0.189614,0.228805,0.581445,0.159738,0.350088,0.515382,0.224228,0.913827,0.877135,0.227408
0.941024,0.151609,0.619159,0.465482,0.534458,0.415916,0.191797,0.720946,0.646224,0.293967,0.194578,0.266564,0.590859,0.190317,0.356908,0.518226,0.202399,0.947063,0.883346,0.242668
0.923512,0.197261,0.606514,0.476321,0.537758,0.396481,0.200293,0.705769,0.654257,0.273171,0.205352,0.273122,0.561223,0.201981,0.363704,0.503977,0.189738,0.951531,0.87622,0.232173
0.926647,0.178319,0.611183,0.448188,0.543628,0.387712,0.168902,0.716907,0.643574,0.248656,0.211996,0.258046,0.558776,0.200185,0.400684,0.516672,0.194434,0.970932,0.835441,0.216289
0.913971,0.181754,0.601997,0.486351,0.505854,0.401874,0.177456,0.689247,0.656722,0.28365,0.195677,0.262816,0.541324,0.197346,0.411938,0.523929,0.212954,0.959682,0.821639,0.219044
0.961895,0.183444,0.596736,0.492763,0.511787,0.426368,0.161819,0.699042,0.672341,0.266424,0.206724,0.289295,0.514765,0.163847,0.430627,0.5202,0.198701,0.951753,0.791832,0.226715
0.954376,0.162314,0.589445,0.459269,0.512412,0.43788,0.162402,0.687489,0.673411,0.289743,0.196995,0.305931,0.49609,0.111695,0.416184,0.533727,0.22276,0.954207,0.796355,0.204498
0.956267,0.16971,0.614677,0.460392,0.507451,0.414245,0.172002,0.667343,0.648296,0.250017,0.221129,0.298988,0.518065,0.122145,0.396894,0.529597,0.221528,0.939249,0.790391,0.176187
0.953423,0.186864,0.603983,0.434414,0.502947,0.404576,0.167691,0.676142,0.656831,0.231558,0.226784,0.314827,0.524635,0.139509,0.433527,0.504509,0.217121,0.938834,0.779418,0.180011
0.970105,0.183645,0.602504,0.434181,0.497048,0.385923,0.171485,0.704449,0.669353,0.234612,0.239495,0.334878,0.527183,0.150349,0.431635,0.524665,0.196399,0.931238,0.764322,0.170901
0.977937,0.174893,0.600564,0.42085,0.487818,0.38787,0.164794,0.705762,0.661399,0.248019,0.248431,0.313253,0.551882,0.130169,0.451839,0.499801,0.193581,0.906736,0.76811,0.165419
0.963009,0.186603,0.592319,0.418009,0.495147,0.389851,0.169881,0.7159,0.667337,0.240724,0.225846,0.311184,0.569464,0.112267,0.449706,0.510883,0.187803,0.904746,0.757379,0.177182
0.963009,0.186603,0.592319,0.418009,0.495147,0.389851,0.169881,0.7159,0.667337,0.240724,0.225846,0.311184,0.569464,0.112267,0.449706,0.510883,0.187803,0.904746,0.757379,0.177182
0.954962,0.171085,0.571571,0.379766,0.504742,0.421014,0.16003,0.696524,0.664377,0.246894,0.217987,0.303747,0.582147,0.112509,0.463643,0.493432,0.191048,0.922958,0.780485,0.194186
0.95659,0.187093,0.593735,0.398025,0.503326,0.410534,0.174585,0.685901,0.675608,0.259868,0.217243,0.307495,0.585714,0.0888806,0.457845,0.508429,0.211278,0.934823,0.779229,0.201167
0.964905,0.192744,0.589561,0.377513,0.516967,0.39455,0.185578,0.687457,0.689691,0.237325,0.177563,0.294931,0.594481,0.112094,0.466669,0.538807,0.199987,0.93568,0.778107,0.19874
0.98123,0.177152,0.6137,0.387128,0.530818,0.371322,0.162911,0.685963,0.685327,0.234898,0.167998,0.327503,0.582532,0.110786,0.470568,0.53099,0.196082,0.931921,0.781293,0.209338
0.970991,0.183865,0.610671,0.383856,0.516632,0.364513,0.162043,0.667592,0.706607,0.232143,0.156515,0.305085,0.57558,0.113355,0.469518,0.533309,0.201885,0.930602,0.780375,0.181471
0.978582,0.197131,0.606373,0.362394,0.500306,0.363676,0.172133,0.682963,0.684321,0.219865,0.154509,0.318138,0.602811,0.104402,0.45917,0.556929,0.214734,0.935939,0.770511,0.196277
0.968147,0.20325,0.61811,0.359597,0.494071,0.359113,0.198589,0.688003,0.695536,0.221863,0.164292,0.322396,0.600789,0.107692,0.459106,0.564586,0.21402,0.935043,0.76283,0.188449
0.94396,0.21703,0.626316,0.358492,0.48742,0.341117,0.225118,0.698683,0.69287,0.195478,0.181237,0.335099,0.628088,0.123726,0.42916,0.565309,0.230685,0.952775,0.768273,0.196821
0.967833,0.199988,0.618946,0.405039,0.443526,0.31848,0.190273,0.744904,0.707497,0.229714,0.178466,0.330234,0.65058,0.137092,0.391741,0.583631,0.237122,0.912063,0.757271,0.214554
0.971371,0.223183,0.607766,0.383567,0.434354,0.305148,0.15859,0.705263,0.664114,0.233943,0.175109,0.305257,0.665909,0.099631,0.368761,0.580324,0.221575,0.879899,0.763659,0.205109
0.945482,0.214266,0.6275,0.352372,0.453404,0.281638,0.165165,0.697601,0.666296,0.232926,0.171907,0.296706,0.67404,0.108106,0.370648,0.60299,0.265085,0.898643,0.748093,0.217326
0.935387,0.203903,0.610173,0.335455,0.453285,0.281538,0.153949,0.693313,0.650519,0.230333,0.151225,0.30393,0.694912,0.098247,0.362238,0.604073,0.257248,0.882389,0.730413,0.215747
0.928354,0.19289,0.603864,0.342743,0.453802,0.30081,0.16232,0.677971,0.643421,0.236971,0.162396,0.297114,0.687879,0.113486,0.346802,0.617662,0.266537,0.868979,0.739615,0.210525
0.915259,0.193538,0.616628,0.390446,0.460485,0.313473,0.154167,0.639521,0.673918,0.24714,0.239266,0.33279,0.734604,0.112657,0.371842,0.619853,0.332373,0.876042,0.771532,0.209785
0.944856,0.177147,0.634456,0.387399,0.489592,0.338456,0.148155,0.628494,0.63499,0.251996,0.266598,0.321223,0.733053,0.116282,0.367599,0.571815,0.290722,0.919333,0.756829,0.19932
0.956189,0.157361,0.620239,0.405295,0.500195,0.347195,0.169334,0.601967,0.632111,0.260388,0.27221,0.337314,0.737085,0.112909,0.377913,0.571687,0.305007,0.923361,0.762816,0.184189
0.968277,0.170297,0.646114,0.399936,0.498679,0.323837,0.161484,0.607895,0.62554,0.267517,0.260409,0.341563,0.705651,0.152444,0.344964,0.57886,0.30037,0.946325,0.785491,0.176073
0.959722,0.175192,0.631098,0.434141,0.52472,0.302854,0.148819,0.602528,0.611771,0.281497,0.253344,0.319712,0.666934,0.124671,0.338456,0.562833,0.248276,0.927006,0.761039,0.203579
0.97908,0.177343,0.63648,0.446983,0.528528,0.303136,0.121878,0.628268,0.621021,0.334695,0.280812,0.330472,0.652576,0.130884,0.359991,0.588453,0.261533,0.89649,0.779989,0.197328
0.969196,0.165588,0.632268,0.448504,0.547039,0.317027,0.115107,0.61395,0.632923,0.356521,0.259317,0.33031,0.656697,0.148158,0.35274,0.584176,0.256617,0.894129,0.792688,0.197712
0.969196,0.165588,0.632268,0.448504,0.547039,0.317027,0.115107,0.61395,0.632923,0.356521,0.259317,0.33031,0.656697,0.148158,0.35274,0.584176,0.256617,0.894129,0.792688,0.197712
0.969196,0.165588,0.632268,0.448504,0.547039,0.317027,0.115107,0.61395,0.632923,0.356521,0.259317,0.33031,0.656697,0.148158,0.35274,0.584176,0.256617,0.894129,0.792688,0.197712
0.961901,0.209417,0.608488,0.458059,0.56724,0.314753,0.118413,0.630339,0.61653,0.338648,0.252414,0.361531,0.644461,0.134879,0.38339,0.629507,0.268611,0.882038,0.811646,0.18945
0.967734,0.198299,0.61383,0.456669,0.557896,0.317095,0.135805,0.633048,0.623527,0.322752,0.269534,0.361938,0.637727,0.137055,0.39254,0.646816,0.285314,0.854197,0.787522,0.187281
0.963136,0.16762,0.620454,0.476058,0.555969,0.333039,0.125178,0.645948,0.62379,0.328611,0.279475,0.374173,0.61375,0.120124,0.389413,0.649729,0.277643,0.857683,0.769998,0.168743
0.984138,0.158116,0.624871,0.471089,0.547351,0.358772,0.1324,0.666038,0.615288,0.314548,0.279945,0.374025,0.611972,0.12455,0.384319,0.635429,0.272297,0.858203,0.769473,0.168267
0.987911,0.18958,0.600311,0.424365,0.531354,0.339074,0.139394,0.646932,0.607134,0.294303,0.299649,0.419625,0.586947,0.131017,0.349026,0.583375,0.25083,0.837483,0.753978,0.138391
0.987911,0.18958,0.600311,0.424365,0.531354,0.339074,0.139394,0.646932,0.607134,0.294303,0.299649,0.419625,0.586947,0.131017,0.349026,0.583375,0.25083,0.837483,0.753978,0.138391
0.987911,0.18958,0.600311,0.424365,0.531354,0.339074,0.139394,0.646932,0.607134,0.294303,0.299649,0.419625,0.586947,0.131017,0.349026,0.583375,0.25083,0.837483,0.753978,0.138391
0.996125,0.17513,0.601471,0.425101,0.544291,0.350531,0.146028,0.616402,0.620418,0.30462,0.292422,0.417874,0.57807,0.121828,0.344345,0.589462,0.276339,0.821197,0.747693,0.146165
0.999108,0.169048,0.607864,0.431568,0.555002,0.339187,0.140783,0.654089,0.623084,0.292311,0.249963,0.405375,0.590441,0.109915,0.358244,0.558799,0.229971,0.816602,0.783333,0.138804
0.998588,0.17278,0.607204,0.437246,0.586719,0.324182,0.136743,0.666453,0.611886,0.284319,0.245018,0.375137,0.6013,0.139984,0.370009,0.535786,0.215881,0.818192,0.802756,0.134974
0.998588,0.17278,0.607204,0.437246,0.586719,0.324182,0.136743,0.666453,0.611886,0.284319,0.245018,0.375137,0.6013,0.139984,0.370009,0.535786,0.215881,0.818192,0.802756,0.134974
0.986177,0.172839,0.609625,0.446799,0.582659,0.324214,0.152208,0.690642,0.608907,0.280784,0.235134,0.382354,0.604422,0.149463,0.377494,0.540632,0.224737,0.823168,0.798928,0.121928
0.986177,0.172839,0.609625,0.446799,0.582659,0.324214,0.152208,0.690642,0.608907,0.280784,0.235134,0.382354,0.604422,0.149463,0.377494,0.540632,0.224737,0.823168,0.798928,0.121928
0.991855,0.181945,0.604557,0.466507,0.592654,0.309644,0.153787,0.696009,0.613548,0.26005,0.215472,0.391184,0.587993,0.184295,0.369102,0.522543,0.237817,0.847715,0.827341,0.125137
0.950585,0.161447,0.624209,0.453487,0.591635,0.340243,0.140294,0.696013,0.619994,0.249692,0.25074,0.377456,0.558415,0.191779,0.364317,0.577886,0.200246,0.819659,0.84492,0.1581
0.949472,0.164094,0.608587,0.472147,0.573477,0.34316,0.143546,0.71581,0.565748,0.267025,0.21193,0.35904,0.533862,0.187866,0.400063,0.584323,0.224385,0.841332,0.86321,0.205075
0.954644,0.149782,0.594246,0.46863,0.587868,0.372566,0.132471,0.714519,0.584824,0.254933,0.211512,0.331645,0.56285,0.178984,0.395598,0.593301,0.229128,0.834817,0.868516,0.192456
0.954644,0.149782,0.594246,0.46863,0.587868,0.372566,0.132471,0.714519,0.584824,0.254933,0.211512,0.331645,0.56285,0.178984,0.395598,0.593301,0.229128,0.834817,0.868516,0.192456
0.942518,0.153354,0.604105,0.460869,0.57334,0.344564,0.125858,0.719229,0.574918,0.230275,0.198669,0.363833,0.561683,0.191237,0.398366,0.60794,0.230675,0.834551,0.860331,0.188058
0.942518,0.153354,0.604105,0.460869,0.57334,0.344564,0.125858,0.719229,0.574918,0.230275,0.198669,0.363833,0.561683,0.191237,0.398366,0.60794,0.230675,0.834551,0.860331,0.188058
0.934125,0.157906,0.600983,0.448374,0.564082,0.353283,0.149988,0.743025,0.570427,0.219668,0.217398,0.349846,0.58871,0.205499,0.403362,0.591953,0.208708,0.850494,0.859362,0.19706
0.963622,0.152216,0.590556,0.448069,0.569183,0.350788,0.160832,0.761421,0.547336,0.237732,0.227191,0.347698,0.587446,0.210594,0.403941,0.594965,0.174461,0.860782,0.879154,0.223882
0.967466,0.153981,0.583025,0.446728,0.555804,0.337822,0.144386,0.76121,0.54376,0.235484,0.234517,0.332244,0.587016,0.220954,0.389291,0.582872,0.167259,0.847386,0.888617,0.20355
0.981078,0.136734,0.590691,0.449279,0.518136,0.33854,0.192607,0.747877,0.536106,0.231343,0.251393,0.334696,0.587168,0.201876,0.410546,0.611453,0.147148,0.832069,0.874372,0.185212
0.981429,0.136269,0.583613,0.438394,0.520104,0.358396,0.180155,0.756682,0.545112,0.23915,0.248255,0.337478,0.587288,0.221378,0.41643,0.61598,0.127374,0.820446,0.890105,0.183416
0.992283,0.14998,0.589346,0.437728,0.508953,0.361245,0.173566,0.762688,0.559152,0.251674,0.247839,0.375878,0.589273,0.219715,0.415218,0.600491,0.103585,0.818148,0.890335,0.178687
0.984781,0.143445,0.592103,0.416419,0.496104,0.339941,0.181677,0.760265,0.561108,0.257121,0.245609,0.393707,0.598253,0.231919,0.435098,0.592827,0.102093,0.813398,0.882785,0.170551
0.966871,0.151822,0.601861,0.418623,0.510416,0.328376,0.179135,0.758973,0.561481,0.283296,0.250865,0.406867,0.636423,0.212832,0.438466,0.576491,0.137997,0.826169,0.897859,0.169972
0.959677,0.153282,0.594302,0.4046,0.506931,0.319219,0.185666,0.751363,0.566653,0.287421,0.227844,0.395354,0.637112,0.21715,0.439788,0.559746,0.140394,0.833155,0.900767,0.163712
0.978179,0.155844,0.606363,0.423382,0.497328,0.316597,0.185406,0.712036,0.565237,0.298881,0.246175,0.376331,0.629678,0.227349,0.399712,0.56168,0.11214,0.83354,0.857429,0.16339
0.947642,0.149324,0.609091,0.424743,0.500364,0.339773,0.178551,0.707462,0.551014,0.289346,0.269512,0.3699,0.630632,0.198222,0.433457,0.567056,0.140009,0.81063,0.851534,0.150912
0.951579,0.165685,0.602579,0.465565,0.502327,0.332538,0.209488,0.719353,0.572129,0.272465,0.27625,0.381913,0.593635,0.193746,0.457648,0.552145,0.115865,0.817965,0.848596,0.143784
0.951579,0.165685,0.602579,0.465565,0.502327,0.332538,0.209488,0.719353,0.572129,0.272465,0.27625,0.381913,0.593635,0.193746,0.457648,0.552145,0.115865,0.817965,0.848596,0.143784
0.937439,0.168942,0.606647,0.470485,0.48504,0.328821,0.194817,0.723389,0.59623,0.271174,0.261998,0.373147,0.595334,0.201414,0.462148,0.532939,0.1159,0.803032,0.855559,0.143221
0.910653,0.161004,0.618493,0.480293,0.477239,0.331289,0.211266,0.694869,0.621623,0.283463,0.25461,0.396138,0.59441,0.194667,0.453047,0.55825,0.104832,0.845098,0.875979,0.157961
0.910653,0.161004,0.618493,0.480293,0.477239,0.331289,0.211266,0.694869,0.621623,0.283463,0.25461,0.396138,0.59441,0.194667,0.453047,0.55825,0.104832,0.845098,0.875979,0.157961
0.930339,0.194806,0.615602,0.491694,0.489512,0.335371,0.199006,0.707252,0.633206,0.287372,0.258248,0.387833,0.609844,0.189033,0.46291,0.548917,0.095412,0.865314,0.879772,0.172107
0.894328,0.196847,0.631475,0.499308,0.514408,0.351447,0.180745,0.713547,0.680259,0.275577,0.286241,0.390883,0.582486,0.181897,0.465282,0.567294,0.12289,0.912021,0.904755,0.190617
0.894328,0.196847,0.631475,0.499308,0.514408,0.351447,0.180745,0.713547,0.680259,0.275577,0.286241,0.390883,0.582486,0.181897,0.465282,0.567294,0.12289,0.912021,0.904755,0.190617
0.891718,0.187805,0.640938,0.493728,0.531221,0.344251,0.186671,0.687072,0.687005,0.252116,0.277186,0.397951,0.600142,0.186668,0.481928,0.570309,0.116083,0.911287,0.906056,0.172124
0.890411,0.177974,0.640763,0.48276,0.535629,0.347416,0.177515,0.7019,0.686269,0.235175,0.251448,0.379292,0.591369,0.189801,0.501919,0.568826,0.123811,0.901461,0.89879,0.168191
0.88535,0.175495,0.624204,0.487381,0.546107,0.394511,0.232515,0.684928,0.691907,0.267674,0.259405,0.364279,0.602369,0.177589,0.502441,0.589598,0.154736,0.913156,0.931153,0.157301
0.910806,0.141789,0.603582,0.495944,0.517238,0.415105,0.233649,0.707919,0.67926,0.274685,0.232739,0.377236,0.634441,0.176387,0.493649,0.577856,0.155288,0.949809,0.896238,0.147147
0.926541,0.1376,0.626093,0.491185,0.507651,0.424446,0.229781,0.68298,0.674297,0.282061,0.237052,0.366434,0.623386,0.187794,0.49524,0.580094,0.15561,0.942034,0.900049,0.138296
0.946987,0.146367,0.615633,0.493186,0.502198,0.416539,0.212342,0.688942,0.678625,0.270193,0.234032,0.382205,0.630614,0.175962,0.499867,0.570123,0.15523,0.928274,0.891088,0.121256
0.946987,0.146367,0.615633,0.493186,0.502198,0.416539,0.212342,0.688942,0.678625,0.270193,0.234032,0.382205,0.630614,0.175962,0.499867,0.570123,0.15523,0.928274,0.891088,0.121256
0.962401,0.14382,0.613928,0.496377,0.522977,0.415999,0.201866,0.690469,0.672975,0.268842,0.254955,0.388446,0.628171,0.147364,0.497711,0.580255,0.146276,0.927448,0.877507,0.12655
0.962401,0.14382,0.613928,0.496377,0.522977,0.415999,0.201866,0.690469,0.672975,0.268842,0.254955,0.388446,0.628171,0.147364,0.497711,0.580255,0.146276,0.927448,0.877507,0.12655
0.948137,0.142564,0.602234,0.516935,0.511287,0.431042,0.191662,0.681591,0.666366,0.27222,0.216865,0.38702,0.610559,0.137083,0.489533,0.585197,0.144798,0.922046,0.886611,0.119863
0.939554,0.175065,0.59205,0.536201,0.530282,0.405786,0.207627,0.665149,0.665655,0.207532,0.255435,0.381353,0.593463,0.155649,0.49568,0.575372,0.0985871,0.894505,0.862178,0.133871
0.94251,0.151237,0.611417,0.559226,0.520109,0.375452,0.203102,0.65381,0.647346,0.175685,0.237466,0.408126,0.62194,0.155343,0.455302,0.60406,0.0762146,0.865312,0.891361,0.113929
0.927068,0.171894,0.621355,0.569371,0.526744,0.361509,0.199795,0.673328,0.64981,0.175034,0.233268,0.398639,0.614049,0.125952,0.453276,0.61063,0.0861573,0.879676,0.904505,0.139467
0.929135,0.189646,0.590765,0.575269,0.532917,0.371803,0.172571,0.666931,0.664252,0.131056,0.193266,0.391833,0.59053,0.115428,0.48081,0.625759,0.0749381,0.888986,0.910371,0.13541
0.957768,0.189548,0.583195,0.579144,0.530321,0.349547,0.178752,0.681864,0.667932,0.135552,0.194331,0.404747,0.595967,0.122613,0.501717,0.595948,0.0618539,0.882328,0.917619,0.138794
0.963136,0.185493,0.590593,0.544009,0.529722,0.376154,0.169438,0.683872,0.698552,0.13971,0.192088,0.408929,0.559521,0.110542,0.501556,0.581746,0.0845634,0.895608,0.912488,0.17931
0.967343,0.202672,0.588368,0.535044,0.531801,0.381959,0.155491,0.671468,0.701205,0.149415,0.206373,0.419176,0.554685,0.0958484,0.485844,0.593985,0.104628,0.925424,0.897335,0.19991
0.976342,0.206941,0.582378,0.52172,0.530001,0.382976,0.174587,0.680524,0.697417,0.169244,0.209722,0.425339,0.577935,0.0954762,0.482077,0.583762,0.110051,0.902535,0.91782,0.207195
0.947237,0.204737,0.563972,0.494991,0.534413,0.372886,0.19622,0.683059,0.674333,0.198585,0.188185,0.42665,0.597717,0.12528,0.516176,0.552806,0.155396,0.878344,0.866743,0.175768
0.928831,0.219552,0.54702,0.503931,0.584732,0.394655,0.192694,0.697803,0.642085,0.209709,0.215144,0.413559,0.580436,0.131539,0.494056,0.525853,0.172527,0.888525,0.852432,0.191683
0.9255,0.214886,0.543275,0.498447,0.597871,0.413498,0.210812,0.697943,0.661883,0.215352,0.198777,0.436298,0.596998,0.160703,0.486489,0.553585,0.184453,0.87331,0.862677,0.176067
0.9255,0.214886,0.543275,0.498447,0.597871,0.413498,0.210812,0.697943,0.661883,0.215352,0.198777,0.436298,0.596998,0.160703,0.486489,0.553585,0.184453,0.87331,0.862677,0.176067
0.952269,0.209237,0.538743,0.483894,0.597938,0.434705,0.209897,0.671062,0.689646,0.222018,0.190774,0.426186,0.582763,0.175881,0.495535,0.529771,0.182501,0.896107,0.86827,0.185489
0.952269,0.209237,0.538743,0.483894,0.597938,0.434705,0.209897,0.671062,0.689646,0.222018,0.190774,0.426186,0.582763,0.175881,0.495535,0.529771,0.182501,0.896107,0.86827,0.185489
0.952269,0.209237,0.538743,0.483894,0.597938,0.434705,0.209897,0.671062,0.689646,0.222018,0.190774,0.426186,0.582763,0.175881,0.495535,0.529771,0.182501,0.896107,0.86827,0.185489
0.932291,0.205647,0.512535,0.474005,0.565497,0.420535,0.195441,0.674176,0.70676,0.211594,0.1714,0.444422,0.638006,0.170655,0.518855,0.54918,0.197858,0.847721,0.842678,0.177932
0.926158,0.198402,0.551712,0.493274,0.56972,0.407597,0.206234,0.70802,0.717976,0.219579,0.167679,0.451245,0.647315,0.179886,0.508997,0.55584,0.209664,0.818292,0.868891,0.175055
0.929344,0.192777,0.556058,0.476613,0.589435,0.414111,0.218872,0.717283,0.735115,0.232308,0.144236,0.429295,0.648485,0.187882,0.509743,0.547113,0.209088,0.845659,0.881294,0.188502
0.933444,0.187138,0.544532,0.465342,0.593119,0.399478,0.173205,0.682065,0.710705,0.254572,0.154498,0.429925,0.666811,0.192711,0.522959,0.540267,0.187321,0.883663,0.868777,0.182635
0.916945,0.177485,0.546861,0.43059,0.579334,0.399447,0.189704,0.680848,0.702942,0.267067,0.162578,0.441216,0.641824,0.173798,0.540846,0.540325,0.183825,0.882975,0.850869,0.190296
0.884866,0.18505,0.535106,0.428386,0.574641,0.412473,0.167768,0.681051,0.702402,0.244578,0.165021,0.427911,0.633993,0.157946,0.53994,0.544706,0.200041,0.853094,0.862216,0.180131
0.884866,0.18505,0.535106,0.428386,0.574641,0.412473,0.167768,0.681051,0.702402,0.244578,0.165021,0.427911,0.633993,0.157946,0.53994,0.544706,0.200041,0.853094,0.862216,0.180131
0.907038,0.187596,0.54443,0.408888,0.580747,0.422202,0.142315,0.696449,0.700072,0.244752,0.176883,0.427936,0.651354,0.141776,0.527801,0.558194,0.194104,0.861778,0.895076,0.188508
0.895315,0.189297,0.557143,0.420216,0.597351,0.426336,0.169076,0.717679,0.704082,0.271138,0.190326,0.420028,0.634765,0.152553,0.515576,0.584872,0.18282,0.861103,0.893114,0.157038
0.928814,0.164098,0.583357,0.430591,0.556591,0.442467,0.213028,0.681084,0.725565,0.264308,0.177031,0.393765,0.63984,0.156116,0.515321,0.582458,0.195556,0.900114,0.905279,0.159469
0.928814,0.164098,0.583357,0.430591,0.556591,0.442467,0.213028,0.681084,0.725565,0.264308,0.177031,0.393765,0.63984,0.156116,0.515321,0.582458,0.195556,0.900114,0.905279,0.159469
0.928814,0.164098,0.583357,0.430591,0.556591,0.442467,0.213028,0.681084,0.725565,0.264308,0.177031,0.393765,0.63984,0.156116,0.515321,0.582458,0.195556,0.900114,0.905279,0.159469
0.938568,0.114762,0.621948,0.42791,0.545187,0.438323,0.226295,0.686402,0.729621,0.273988,0.207514,0.371103,0.655323,0.183026,0.509499,0.600442,0.175893,0.890582,0.930136,0.154096
0.938568,0.114762,0.621948,0.42791,0.545187,0.438323,0.226295,0.686402,0.729621,0.273988,0.207514,0.371103,0.655323,0.183026,0.509499,0.600442,0.175893,0.890582,0.930136,0.154096
0.941048,0.125514,0.627758,0.429858,0.549642,0.434143,0.189219,0.665397,0.719131,0.257526,0.199989,0.376493,0.617349,0.21222,0.48555,0.618469,0.178411,0.892729,0.965967,0.184499
0.937385,0.0918623,0.62476,0.41309,0.567177,0.42564,0.161183,0.647934,0.711466,0.249091,0.183419,0.390651,0.620822,0.16542,0.495123,0.615565,0.212942,0.891938,0.945667,0.15144
0.970021,0.0839326,0.621318,0.423271,0.589069,0.41031,0.170273,0.659503,0.712634,0.267658,0.165595,0.375907,0.644661,0.174316,0.507309,0.621871,0.249538,0.882469,0.903738,0.153398
0.974466,0.107336,0.623225,0.41567,0.5852,0.40277,0.18539,0.692708,0.729695,0.266306,0.151849,0.373773,0.631869,0.175935,0.521934,0.617687,0.269998,0.892372,0.899928,0.147425
0.975649,0.125328,0.621119,0.415098,0.572828,0.415301,0.177149,0.689988,0.734802,0.265292,0.152954,0.384191,0.619982,0.176152,0.531675,0.616796,0.239732,0.914383,0.915573,0.164028
0.988277,0.128639,0.619725,0.397671,0.544766,0.380593,0.169848,0.657249,0.728043,0.269808,0.142918,0.393603,0.6481,0.137535,0.549231,0.614542,0.224703,0.94253,0.911645,0.186148
0.988277,0.128639,0.619725,0.397671,0.544766,0.380593,0.169848,0.657249,0.728043,0.269808,0.142918,0.393603,0.6481,0.137535,0.549231,0.614542,0.224703,0.94253,0.911645,0.186148
0.958966,0.134336,0.61876,0.397898,0.571241,0.380368,0.201817,0.669377,0.679697,0.279526,0.156864,0.36755,0.665259,0.120789,0.504392,0.634674,0.258708,0.942078,0.893038,0.175267
0.958966,0.134336,0.61876,0.397898,0.571241,0.380368,0.201817,0.669377,0.679697,0.279526,0.156864,0.36755,0.665259,0.120789,0.504392,0.634674,0.258708,0.942078,0.893038,0.175267
0.974082,0.123563,0.618865,0.383998,0.584206,0.353467,0.195747,0.686461,0.693668,0.298624,0.165525,0.36109,0.679802,0.13694,0.51839,0.613223,0.248994,0.958929,0.896285,0.201976
0.974082,0.123563,0.618865,0.383998,0.584206,0.353467,0.195747,0.686461,0.693668,0.298624,0.165525,0.36109,0.679802,0.13694,0.51839,0.613223,0.248994,0.958929,0.896285,0.201976
0.974082,0.123563,0.618865,0.383998,0.584206,0.353467,0.195747,0.686461,0.693668,0.298624,0.165525,0.36109,0.679802,0.13694,0.51839,0.613223,0.248994,0.958929,0.896285,0.201976
0.980501,0.13313,0.607799,0.362932,0.615413,0.355858,0.195262,0.688046,0.691701,0.285201,0.186994,0.368638,0.703542,0.136864,0.502321,0.607634,0.234862,0.964389,0.907588,0.202344
0.957763,0.126088,0.6056,0.358784,0.623809,0.359955,0.208392,0.669155,0.66889,0.307985,0.177084,0.368782,0.699677,0.132196,0.500501,0.60273,0.211545,0.983282,0.900808,0.213111
0.979863,0.0742919,0.613626,0.409834,0.599968,0.365121,0.196522,0.672608,0.675011,0.310204,0.211537,0.366934,0.684958,0.138584,0.496625,0.611348,0.223011,0.9396,0.888751,0.217845
0.981341,0.0607826,0.616199,0.411192,0.601804,0.386058,0.199507,0.612499,0.6551,0.338185,0.199396,0.357702,0.666768,0.110594,0.529572,0.597202,0.218007,0.91154,0.902256,0.219339
0.975254,0.052574,0.622223,0.436496,0.590581,0.374783,0.212239,0.604406,0.652824,0.333359,0.182841,0.351384,0.656474,0.10189,0.538906,0.619137,0.221284,0.912863,0.882107,0.225624
0.931497,0.0490355,0.64091,0.455287,0.590331,0.340441,0.197925,0.622848,0.661473,0.324364,0.167815,0.343191,0.669061,0.0969814,0.523433,0.602248,0.200695,0.959188,0.896775,0.225013
0.934333,0.0315228,0.641626,0.464062,0.585603,0.342415,0.173702,0.628295,0.669401,0.319371,0.179694,0.326632,0.673372,0.103254,0.51976,0.605636,0.205347,0.950672,0.878329,0.229456
