'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_uu_g2','InvCoshPar_uu_g3','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_ud_g2','InvCoshPar_ud_g3','InvCoshPar_us_width','InvCoshPar_us_g0','InvCoshPar_us_g1','InvCoshPar_us_g2','InvCoshPar_us_g3','InvCoshPar_ss_width','InvCoshPar_ss_g0','InvCoshPar_ss_g1','InvCoshPar_ss_g2','InvCoshPar_ss_g3'
1.88531,0.639615,0.437424,-0.08272,0.0135959,0.72908,0.874835,0.393713,-0.035266,-0.0429893,0.317468,2.79943,-0.0542328,-0.357184,0.0071822,1.19567,0.117005,0.760533,0.282776,-0.132583
1.87569,0.633502,0.426559,-0.0786537,0.0167353,0.756357,0.902344,0.389727,-0.0256334,-0.0488515,0.355338,2.7449,-0.0656432,-0.369142,0.00338315,1.20627,0.196754,0.790989,0.277078,-0.130955
1.83383,0.594681,0.428864,-0.0749892,0.0160344,0.730499,0.866044,0.399468,-0.0116299,-0.0496296,0.337739,2.7617,-0.0684961,-0.357656,0.00711474,1.20063,0.148935,0.781687,0.270719,-0.131542
1.91309,0.631612,0.433698,-0.104596,0.0100554,0.761358,0.90812,0.375973,-0.00395176,-0.052465,0.359086,2.85702,-0.10879,-0.349715,0.00562531,1.17336,0.15218,0.718457,0.289268,-0.124323
1.96418,0.768384,0.387917,-0.133492,0.0220978,0.852129,0.855991,0.440948,0.00434208,-0.0411689,0.384889,2.87678,-0.0548257,-0.336481,-0.00690808,1.24633,0.0937007,0.728051,0.315512,-0.115173
1.99948,0.575651,0.377128,-0.11952,0.0217264,0.868001,0.922587,0.466425,-0.00321982,-0.038816,0.389688,2.84216,-0.0333862,-0.313297,-0.00850395,1.24871,0.202656,0.746433,0.336773,-0.117307
1.99228,0.488325,0.368289,-0.104881,0.0220895,0.868926,0.959457,0.474622,0.000184749,-0.0337829,0.374237,2.96984,-0.0206017,-0.315072,-0.0081415,1.22445,0.202889,0.757242,0.337519,-0.114752
1.99712,0.4412,0.386446,-0.107711,0.0200422,0.948898,0.988996,0.489669,0.0169239,-0.034612,0.407601,2.91916,-0.020121,-0.316731,-0.00286429,1.22698,0.324233,0.71838,0.3509,-0.114167
1.96297,0.452491,0.392017,-0.104332,0.0128806,0.928403,0.987372,0.478528,-0.000896325,-0.0475473,0.439776,2.9556,0.0502503,-0.328361,-0.00840075,1.20346,0.318202,0.737222,0.35364,-0.110475
1.96176,0.435482,0.40296,-0.130021,0.0234895,0.844689,0.921594,0.453858,0.000493618,-0.0377002,0.450584,2.92131,0.0629941,-0.34299,0.0016131,1.17674,0.444214,0.749006,0.356893,-0.106166
1.92299,0.355638,0.383391,-0.104556,0.025,0.804592,0.884317,0.456275,-0.0173533,-0.0264955,0.52174,2.89155,0.108736,-0.31871,-0.00471801,1.16359,0.40635,0.687304,0.306904,-0.104546
1.89615,0.339489,0.369203,-0.116095,0.0252417,0.810043,0.912899,0.441952,-0.0290185,-0.0217306,0.506782,3.01794,0.0919983,-0.34088,0.00262521,1.14901,0.512437,0.659026,0.33291,-0.106181
1.93627,0.484467,0.374359,-0.106833,0.0235781,0.813584,0.825729,0.414779,-0.0316762,-0.0266899,0.50391,2.93328,0.121161,-0.335195,0.00349837,1.11152,0.634814,0.704818,0.329423,-0.119445
1.96186,0.719136,0.358396,-0.0887893,0.0245099,0.856462,1.10426,0.451764,-0.0155877,-0.0169411,0.458788,2.8529,0.0931405,-0.342902,-0.0059074,1.09464,0.573362,0.743103,0.344521,-0.121417
1.93802,0.849796,0.314605,-0.122347,0.033407,0.872131,1.01974,0.447023,-0.0287623,-0.00850256,0.491921,2.64682,0.043888,-0.337577,-0.00805513,1.08931,0.460346,0.700007,0.288921,-0.107593
1.96808,0.94653,0.306634,-0.153898,0.0410118,0.950716,0.941426,0.426853,-0.0162258,0.000598629,0.426096,2.56687,-0.00829334,-0.323178,-0.00476972,1.113,0.499461,0.755581,0.329095,-0.105727
1.98209,0.77346,0.314005,-0.13783,0.0368862,0.932113,0.916764,0.438771,-0.0287983,-0.00243888,0.4095,2.76478,0.0194116,-0.31272,0.00101054,1.11871,0.483649,0.755627,0.332488,-0.106307
1.95358,0.499658,0.342707,-0.114148,0.0387647,0.90939,1.0603,0.401951,-0.0143563,0.00826382,0.463129,2.67455,0.0278531,-0.303759,-0.0027391,1.07731,0.0977329,0.775759,0.319268,-0.0964008
1.91911,0.255058,0.341273,-0.141348,0.0402676,0.948022,1.24906,0.363544,0.0188909,0.0046359,0.496856,2.566,0.0101269,-0.30057,-0.000655115,1.08752,0.141583,0.83567,0.342099,-0.0961174
1.8564,0.132145,0.355528,-0.144814,0.0363933,1.01495,1.28418,0.311819,-0.000895876,0.00257134,0.519284,2.65786,-0.011593,-0.321713,-0.000205327,1.10935,-0.0725613,0.839985,0.347508,-0.0901141
1.8087,-0.0959785,0.37009,-0.104565,0.0383589,1.0518,1.28689,0.323563,-0.0212046,0.00314569,0.554157,2.60995,0.0452646,-0.318374,0.00469965,1.16883,-0.00461057,0.883978,0.341025,-0.0932811
1.85224,-0.0686345,0.387417,-0.0707875,0.0330607,1.04048,1.16324,0.345011,-0.00529278,0.00181065,0.573829,2.65668,-0.0167773,-0.291118,0.0126077,1.20654,0.245924,0.885458,0.313658,-0.0880286
1.82838,-0.122433,0.400976,-0.0399494,0.0236951,1.01104,1.09173,0.370566,0.0134479,0.00738572,0.528526,2.66767,-0.00424621,-0.292526,0.0198679,1.21491,0.298367,0.904189,0.348392,-0.0881601
1.79492,-0.219993,0.377914,-0.000702283,0.0166502,1.02162,0.938654,0.363731,0.0122309,0.00374257,0.497834,2.42345,-0.0166474,-0.30566,0.0253452,1.19238,0.148094,0.802572,0.354506,-0.0826812
1.75261,-0.0443363,0.376773,0.0360857,0.0130853,0.932184,1.00438,0.374154,-0.0248938,-0.000961569,0.5718,2.20301,0.0344507,-0.31368,0.0331135,1.13868,0.0952187,0.729069,0.330603,-0.0799521
1.78584,-0.189427,0.398544,0.016733,0.0172841,0.958555,1.19652,0.359533,-0.0316686,-0.0101451,0.629425,2.19099,0.103873,-0.32164,0.0306132,1.13782,0.0621599,0.692451,0.341711,-0.0712709
1.81087,-0.0311881,0.420894,0.0146305,0.0182653,0.941864,1.24671,0.430047,-0.0387916,-0.0171247,0.619182,2.33562,0.0371877,-0.331955,0.0342447,1.18142,0.124762,0.718487,0.343197,-0.075306
1.77258,-0.0658807,0.449543,0.0258479,0.00514171,0.879556,1.41356,0.4273,-0.0315751,-0.0143284,0.694558,2.27421,0.0814918,-0.320172,0.0283794,1.18648,0.041994,0.704494,0.352166,-0.0749542
1.76213,-0.170598,0.454207,0.0121349,0.00645839,0.862054,1.29237,0.412122,-0.0256314,-0.0176273,0.680948,2.36484,0.0773903,-0.321798,0.0324803,1.21584,0.0974731,0.753835,0.342746,-0.0752479
1.77043,-0.175293,0.455131,-0.0217084,0.00839637,0.811876,1.10161,0.398286,-0.00400338,-0.0252755,0.705694,2.43036,0.044802,-0.310849,0.0451437,1.15716,0.0114115,0.765058,0.337431,-0.0795809
1.80901,-0.159187,0.504229,-0.0182529,0.0174569,0.834211,1.05745,0.32682,0.0592726,-0.0194499,0.664574,2.39696,0.0315926,-0.316168,0.0480246,1.16916,0.0483398,0.754321,0.329934,-0.08239
1.86535,-0.242223,0.503447,-0.0314341,0.0141194,0.850074,1.26947,0.273905,0.0576745,-0.0317119,0.630383,2.29961,0.0294883,-0.334522,0.0540004,1.19038,0.0742294,0.778108,0.353441,-0.0932181
1.85205,-0.0322535,0.47957,-0.0228133,0.00560802,0.807593,1.24567,0.297361,0.0342705,-0.0384697,0.59659,2.55962,0.0399399,-0.324199,0.0383858,1.23712,0.492629,0.753034,0.371802,-0.0905741
1.86362,-0.0552802,0.471678,-0.0319892,0.00407735,0.824156,1.14172,0.277894,0.0540246,-0.0445091,0.603239,2.4519,0.0820773,-0.326552,0.0392434,1.23242,0.462394,0.736855,0.35795,-0.0877939
1.88223,0.0870941,0.47911,-0.0177567,0.00666332,0.815333,1.27704,0.261082,0.0757013,-0.0452903,0.597071,2.62363,0.0719788,-0.320913,0.0540389,1.25698,0.362262,0.722537,0.376758,-0.085548
1.86129,0.238953,0.496978,0.00580939,0.0046385,0.827479,1.17971,0.249329,0.0833771,-0.0452803,0.587768,2.54009,0.0889723,-0.358982,0.0565536,1.26188,0.286098,0.729759,0.382083,-0.0840567
1.87055,0.32207,0.516116,0.00821676,0.0026215,0.801827,1.24259,0.264358,0.0724974,-0.0419232,0.573381,2.36172,0.0571687,-0.3528,0.05386,1.26533,0.119071,0.761495,0.384048,-0.0815545
1.8906,0.223398,0.551573,-0.00888703,0.0121275,0.770531,1.33866,0.260447,0.0686908,-0.050746,0.611344,2.42227,0.0172505,-0.363136,0.0615212,1.25185,0.260637,0.81712,0.376403,-0.0805341
1.87377,0.264584,0.560521,-0.0511279,0.0150641,0.725717,1.4816,0.199321,0.0846266,-0.0389535,0.62941,2.33728,0.0343552,-0.387961,0.0632994,1.2108,0.0741976,0.784099,0.33113,-0.0789942
1.91449,0.227412,0.561601,-0.0654179,0.00887024,0.755467,1.47224,0.183747,0.0924697,-0.0356864,0.61582,2.40193,0.0552523,-0.400738,0.0617935,1.24477,0.143442,0.799861,0.330306,-0.070697
1.91573,0.252148,0.557002,-0.0368905,-8.28443e-05,0.778788,1.69219,0.149117,0.11124,-0.0400683,0.643233,2.68338,0.0469462,-0.370718,0.0601645,1.27928,-0.0704891,0.762326,0.382583,-0.0767984
1.91573,0.252148,0.557002,-0.0368905,-8.28443e-05,0.778788,1.69219,0.149117,0.11124,-0.0400683,0.643233,2.68338,0.0469462,-0.370718,0.0601645,1.27928,-0.0704891,0.762326,0.382583,-0.0767984
1.87182,0.289676,0.531894,-0.0244096,0.00230716,0.821727,1.70219,0.142369,0.131781,-0.0409412,0.57023,2.54148,0.0545076,-0.338945,0.0631056,1.2965,0.0313866,0.767185,0.445896,-0.0770481
1.80697,0.499383,0.581415,-0.0163877,0.0124769,0.879375,1.85211,0.160496,0.147747,-0.0245763,0.573681,2.42592,0.0127121,-0.367967,0.0495712,1.25912,0.105611,0.822641,0.452573,-0.0689567
1.82382,0.655632,0.567202,-0.045433,0.0143328,0.89091,1.83996,0.0859497,0.160976,-0.0214564,0.572774,2.18514,0.0676628,-0.303554,0.0528436,1.32069,0.0202279,0.856303,0.449038,-0.0685347
1.82154,0.451279,0.562736,-0.0802637,0.00505488,0.864783,1.74905,0.13147,0.153394,-0.0412919,0.540869,2.15003,0.0330187,-0.305032,0.046136,1.3518,0.141816,0.904975,0.446358,-0.0637124
1.84987,0.563299,0.570033,-0.0710225,0.0106586,0.880445,1.58865,0.113944,0.142796,-0.0394375,0.49848,2.14058,-0.0110767,-0.312756,0.0503374,1.35736,0.0746421,0.931545,0.448912,-0.0618367
1.78286,0.518511,0.572614,-0.0894596,0.0114391,0.892381,1.56486,0.121217,0.139421,-0.0508302,0.487078,2.0564,-0.0547312,-0.287748,0.0462326,1.36569,-0.0874089,0.88323,0.451066,-0.055376
1.79352,0.445378,0.578588,-0.0941212,0.00779319,0.875302,1.63104,0.0942553,0.113707,-0.0449779,0.477068,2.05312,-0.0872786,-0.282587,0.0426201,1.32936,0.129159,0.883726,0.433277,-0.0575464
1.81966,0.5108,0.558682,-0.0720185,0.00127347,0.853051,1.58644,0.0543792,0.112688,-0.0450469,0.489254,2.1033,-0.0322665,-0.270134,0.0435927,1.37303,0.280865,0.850628,0.431054,-0.0503686
1.76985,0.651962,0.521455,-0.0362474,-0.00493416,0.896852,1.54147,0.120778,0.086681,-0.0432038,0.466696,2.01276,0.020482,-0.239826,0.0542244,1.39001,0.43863,0.878037,0.442332,-0.0524526
1.72695,0.556437,0.496048,-0.0470456,-0.00228665,0.868161,1.28048,0.115098,0.0912675,-0.048608,0.46995,2.06835,0.0351238,-0.263473,0.0514003,1.36105,0.468107,0.893132,0.398599,-0.0509286
1.75757,0.559057,0.519631,-0.0505854,0.00189924,0.90097,1.16959,0.0604511,0.0642112,-0.0447398,0.49922,2.04147,-0.000157203,-0.268217,0.0472973,1.36976,0.465141,0.850096,0.408316,-0.0463354
1.83356,0.471114,0.476937,-0.044737,0.0032987,0.880712,1.22296,0.0631784,0.0783075,-0.0466261,0.490497,1.96835,0.00154045,-0.252999,0.0442673,1.3888,0.236436,0.737861,0.392685,-0.0476611
1.82953,0.541418,0.483677,-0.0542532,0.00366583,0.914681,1.32659,0.128243,0.0810476,-0.0467117,0.520248,2.17392,-0.0559498,-0.255843,0.0490537,1.39753,0.393545,0.663192,0.377012,-0.042757
1.8188,0.597563,0.484488,-0.0545148,-0.00870745,0.915644,1.29586,0.0895734,0.0648313,-0.0501928,0.541474,2.32258,0.0366782,-0.213523,0.0474667,1.45071,0.529966,0.661324,0.379094,-0.0433945
1.81218,0.52925,0.486253,-0.0247548,-0.00437856,0.931283,1.27177,0.0992431,0.0617098,-0.0455093,0.575095,2.21449,0.0239723,-0.235349,0.0526813,1.44553,0.94557,0.664617,0.434876,-0.0435566
1.79502,0.461723,0.463038,-0.0594198,-0.00272221,0.924917,1.27318,0.0796314,0.0719461,-0.0341899,0.611872,2.03294,-0.00170505,-0.251016,0.0488344,1.3978,0.797298,0.732175,0.416219,-0.0500133
1.81438,0.4582,0.434205,-0.0834612,0.00189209,0.954058,1.37263,0.13723,0.0722714,-0.0368053,0.563641,1.9648,0.030626,-0.275068,0.0564006,1.3053,0.776919,0.757419,0.431456,-0.0395864
1.81615,0.476316,0.42493,-0.0729019,0.00255063,0.983347,1.23454,0.158714,0.0653994,-0.0309474,0.547223,1.83099,-0.000661795,-0.288599,0.0515814,1.32643,0.770751,0.772233,0.419661,-0.0399029
1.79149,0.534748,0.429012,-0.0566631,0.00941743,0.962966,0.972431,0.20744,0.0599998,-0.0347504,0.434544,1.97084,-0.0159215,-0.314075,0.0328343,1.35467,0.680157,0.811411,0.384758,-0.0447089
1.84483,0.58866,0.389377,-0.0654044,0.00376661,0.960311,0.994264,0.236738,0.0667184,-0.0313762,0.496018,2.10827,-0.0370143,-0.325052,0.0332364,1.35321,0.570096,0.816021,0.394355,-0.0417896
1.8163,0.552361,0.4063,-0.0618681,0.00884332,0.977448,0.934578,0.233306,0.0872359,-0.0306922,0.469622,2.09871,-0.0049119,-0.312525,0.0369245,1.355,0.473044,0.832543,0.385972,-0.0391981
1.80172,0.599293,0.372564,-0.0472223,0.0022197,0.991335,0.842297,0.261202,0.0877895,-0.0318204,0.473972,1.87329,0.0370867,-0.301082,0.0395555,1.34883,0.288566,0.824913,0.404329,-0.030407
1.71693,0.727832,0.380053,-0.0310938,0.0053172,0.919639,0.86898,0.274032,0.0651413,-0.0325504,0.468068,1.95602,0.0796493,-0.294948,0.0312293,1.36937,0.368914,0.791493,0.432997,-0.0276939
1.72907,0.682491,0.354553,-0.0507928,0.00586359,0.921974,0.89081,0.238179,0.0661534,-0.0401177,0.44572,2.03284,0.0803777,-0.317328,0.0304468,1.38562,0.490783,0.736645,0.445831,-0.030721
1.72686,0.551336,0.326523,-0.0202348,0.0158234,0.920539,0.639615,0.303813,0.0221861,-0.0369839,0.443472,1.97451,0.212443,-0.320095,0.0313899,1.33422,0.576497,0.782077,0.425913,-0.0122154
1.72686,0.551336,0.326523,-0.0202348,0.0158234,0.920539,0.639615,0.303813,0.0221861,-0.0369839,0.443472,1.97451,0.212443,-0.320095,0.0313899,1.33422,0.576497,0.782077,0.425913,-0.0122154
1.73408,0.672461,0.348078,-0.0444576,0.0132553,0.931342,0.46941,0.326308,0.0180676,-0.0371922,0.428908,1.8648,0.183435,-0.337411,0.0374401,1.31929,0.656362,0.773443,0.451429,-0.0147992
1.7461,0.676484,0.332714,-0.0297075,0.0163134,0.943653,0.569527,0.341583,0.0235302,-0.0330953,0.370266,1.80507,0.119653,-0.333471,0.0430297,1.36009,0.835035,0.731611,0.447403,-0.0228629
1.75593,0.482502,0.341223,-0.0193908,0.0178088,0.935089,0.604136,0.33679,0.0140257,-0.0395015,0.428989,1.80115,0.127331,-0.343967,0.0475641,1.35676,0.852785,0.757463,0.42521,-0.0231037
1.71421,0.430532,0.357487,-0.0184524,0.0233541,0.924066,0.607693,0.339027,0.0286793,-0.0444599,0.407315,1.71315,0.104124,-0.325914,0.0450741,1.37422,0.69906,0.776887,0.432418,-0.0282813
1.71421,0.430532,0.357487,-0.0184524,0.0233541,0.924066,0.607693,0.339027,0.0286793,-0.0444599,0.407315,1.71315,0.104124,-0.325914,0.0450741,1.37422,0.69906,0.776887,0.432418,-0.0282813
1.7293,0.464053,0.377839,-0.0155733,0.0190366,0.951157,0.664471,0.291813,0.03937,-0.0443535,0.379299,1.73867,0.135195,-0.326813,0.0472466,1.35323,0.862506,0.80149,0.424309,-0.0321663
1.72498,0.668192,0.337735,-0.0183701,0.0124465,1.0049,0.609728,0.267148,0.0305245,-0.0391862,0.366362,1.6421,0.143541,-0.331127,0.0463214,1.38669,0.963594,0.828573,0.447171,-0.0416905
1.71744,0.569523,0.329893,-0.0344305,0.0166776,1.03596,0.563346,0.257951,0.0293189,-0.0455277,0.358944,1.53805,0.115682,-0.30952,0.0461872,1.43019,0.902298,0.841728,0.459233,-0.0528187
1.67449,0.569489,0.340474,-0.0301491,0.0132733,1.04646,0.650936,0.283351,0.0223432,-0.0363143,0.346925,1.50704,0.083977,-0.306259,0.0405626,1.37518,0.969374,0.793555,0.465874,-0.0415218
1.72182,0.722599,0.370784,-0.0646708,-0.00226527,1.10427,0.409729,0.28857,0.0590188,-0.0463174,0.334275,1.39226,0.0967937,-0.321508,0.0401908,1.40186,0.837259,0.837111,0.460977,-0.0460278
1.78147,0.668664,0.316007,-0.0464095,-0.0114606,1.12287,0.508509,0.36769,0.0481805,-0.0542824,0.329397,1.40744,0.157357,-0.350541,0.0352419,1.38895,0.826837,0.84111,0.456842,-0.0496693
1.76425,0.787137,0.293136,-0.0305214,-0.00650352,1.09056,0.477555,0.354808,0.0202776,-0.0647694,0.368757,1.4384,0.149653,-0.381649,0.0318205,1.30706,0.956759,0.829242,0.479903,-0.0494916
1.73706,0.795455,0.301183,-0.0273302,0.00237471,1.10519,0.368531,0.38063,0.0331994,-0.0721053,0.341441,1.46993,0.159766,-0.375227,0.0301859,1.31787,0.857824,0.841229,0.483213,-0.0520569
1.75452,1.11599,0.312986,-0.0855793,0.00808801,1.02956,0.358903,0.343353,0.0407637,-0.0659218,0.270922,1.16438,0.101004,-0.327188,0.0209623,1.29909,0.627743,0.780378,0.467083,-0.0654761
1.75452,1.11599,0.312986,-0.0855793,0.00808801,1.02956,0.358903,0.343353,0.0407637,-0.0659218,0.270922,1.16438,0.101004,-0.327188,0.0209623,1.29909,0.627743,0.780378,0.467083,-0.0654761
1.76988,1.07168,0.307965,-0.0745812,0.0105807,1.03595,0.287858,0.320163,0.0352649,-0.0610204,0.25043,1.21145,0.0990858,-0.312647,0.0172242,1.28369,0.794121,0.765842,0.448864,-0.0641297
1.78191,0.899014,0.330674,-0.0827797,0.0100665,1.02987,0.371382,0.369803,0.0441442,-0.0468786,0.208341,1.23144,0.0940233,-0.329043,0.019025,1.28312,0.918407,0.794103,0.410554,-0.0675675
1.77567,0.973574,0.326178,-0.0549195,0.00861967,1.06077,-0.058162,0.40042,0.0646079,-0.0452484,0.272406,1.14589,0.0809708,-0.326858,0.0180756,1.28501,0.816468,0.821656,0.41552,-0.063712
1.82981,1.10251,0.329081,-0.0399585,0.0113964,1.06058,-0.0679734,0.40923,0.0592853,-0.0533965,0.298638,1.27294,0.0701807,-0.33493,0.0208923,1.29805,0.83752,0.847365,0.440102,-0.0658603
1.83305,0.977977,0.305444,-0.0609015,0.0152263,1.06546,-0.214069,0.401875,0.000408245,-0.071341,0.30552,1.10765,0.0493693,-0.35153,0.0213132,1.3111,0.581455,0.807392,0.407284,-0.0647528
1.82676,0.84405,0.332516,-0.0490384,0.00980196,1.06438,-0.29994,0.394261,-0.00809344,-0.0763083,0.33923,1.01862,0.0278109,-0.342531,0.0166437,1.33001,0.555273,0.778638,0.380711,-0.0643177
1.84032,0.463046,0.353099,-0.022559,0.0232325,1.00741,-0.0938125,0.494863,-0.0261529,-0.0561018,0.400312,1.17181,0.0265761,-0.349736,0.00491178,1.27688,0.830859,0.859578,0.384236,-0.065257
1.80049,0.589097,0.319329,-0.0309154,0.0370618,0.999807,0.00428442,0.501635,-0.0399388,-0.0494565,0.370699,1.23513,-0.0445217,-0.332449,0.00213992,1.27915,0.755924,0.911184,0.350744,-0.061148
1.81523,0.754867,0.356369,-0.0181497,0.0430876,0.940346,-0.211367,0.538203,-0.0136256,-0.0546916,0.405998,1.17233,-0.0702921,-0.330374,0.00823808,1.2994,0.7003,0.92242,0.35562,-0.0652853
1.86394,0.71482,0.394068,-0.0404885,0.0478256,0.925959,-0.249204,0.505856,0.0238716,-0.0470447,0.371008,1.03923,0.0222967,-0.29165,0.0035864,1.35238,0.544058,0.922794,0.358784,-0.0501244
1.89763,0.578553,0.435128,-0.0345628,0.0489376,0.914336,-0.197705,0.456702,0.0264763,-0.0477815,0.342395,1.07979,-0.0231644,-0.297363,-0.00204718,1.34403,0.561072,0.919538,0.359578,-0.0514518
1.87111,0.537569,0.457844,-0.0402345,0.0454036,0.953221,-0.0186901,0.452322,0.0392402,-0.0522415,0.342213,1.05697,-0.0285473,-0.295572,0.00217329,1.36355,0.695064,0.930941,0.359271,-0.0518179
1.89063,0.529797,0.470144,-0.0486576,0.0459975,0.960016,-0.268771,0.420865,0.0846323,-0.0552449,0.396515,0.953143,-0.0170512,-0.303329,-0.0058529,1.35267,0.697444,0.89892,0.338645,-0.0598498
1.94098,0.80018,0.415973,-0.040776,0.0461155,0.941187,-0.197463,0.439924,0.0699527,-0.0567717,0.378442,0.874554,0.0196113,-0.32342,-0.0028283,1.3594,0.559598,0.906982,0.307066,-0.0588527
1.93167,0.743338,0.456681,-0.0489004,0.0335692,0.958771,-0.0758838,0.408692,0.0719797,-0.0598303,0.363258,1.07447,0.0494393,-0.34054,-0.000471954,1.38943,0.659415,0.881065,0.2945,-0.0566766
1.89734,0.968126,0.385762,-0.036055,0.0376785,0.95648,-0.0801892,0.329445,0.107898,-0.050876,0.341777,1.18197,0.108626,-0.374041,-0.00219415,1.38943,0.918988,0.878256,0.309466,-0.0448728
1.96297,0.723976,0.393921,-0.0431253,0.0313082,0.962787,-0.316356,0.353143,0.110719,-0.0676585,0.343917,1.08525,0.144861,-0.328637,-0.0084141,1.39131,0.903969,0.912431,0.29606,-0.0532588
1.98878,0.661516,0.442211,-0.0173827,0.0289334,0.955687,-0.296568,0.326489,0.109741,-0.067621,0.350032,1.05914,0.152116,-0.338235,-0.00384285,1.39629,0.879875,0.916349,0.322044,-0.0612957
1.98878,0.661516,0.442211,-0.0173827,0.0289334,0.955687,-0.296568,0.326489,0.109741,-0.067621,0.350032,1.05914,0.152116,-0.338235,-0.00384285,1.39629,0.879875,0.916349,0.322044,-0.0612957
1.99086,0.659652,0.448821,-0.0148007,0.0272314,0.953002,-0.308364,0.309826,0.104142,-0.0675183,0.377596,1.08512,0.142939,-0.328592,-0.000562196,1.40798,0.964345,0.909449,0.312012,-0.0584384
1.99086,0.659652,0.448821,-0.0148007,0.0272314,0.953002,-0.308364,0.309826,0.104142,-0.0675183,0.377596,1.08512,0.142939,-0.328592,-0.000562196,1.40798,0.964345,0.909449,0.312012,-0.0584384
1.98743,0.597572,0.459985,0.010881,0.033087,0.909104,-0.170502,0.274828,0.102146,-0.0637883,0.390886,1.24348,0.183996,-0.342292,0.00681942,1.40803,1.01022,0.906858,0.319793,-0.0589071
1.86738,0.568126,0.477419,0.0108646,0.0267527,0.91767,-0.158095,0.22427,0.100307,-0.0514512,0.416463,1.32408,0.146268,-0.329132,0.0114429,1.34323,0.863643,0.905291,0.326911,-0.0657989
1.86431,0.498199,0.486079,0.0276221,0.018299,0.925968,0.0539859,0.258276,0.111084,-0.0512644,0.358973,1.19908,0.0874065,-0.334536,0.0181763,1.35132,0.917145,0.899381,0.320966,-0.0684477
1.90116,0.457235,0.496731,0.012095,0.0182234,0.93926,0.167192,0.261221,0.102211,-0.0550936,0.40764,1.20707,0.0487378,-0.319271,0.0236161,1.38091,0.95971,0.855417,0.317223,-0.0663808
1.90637,0.274965,0.535394,-0.00251308,0.016979,0.900547,0.169023,0.213141,0.133527,-0.0592078,0.447148,1.07215,0.0524868,-0.292873,0.0329586,1.34832,1.12372,0.881788,0.292579,-0.0662503
1.91811,0.362874,0.503653,-0.0140827,0.0160314,0.89764,0.357451,0.193135,0.143629,-0.0742275,0.509862,1.15882,0.0987478,-0.302443,0.0272396,1.29015,0.793765,0.827816,0.312017,-0.0562935
1.91448,0.49958,0.520188,-0.0319796,0.010443,0.879086,0.216739,0.166007,0.141865,-0.0835297,0.503479,1.1559,0.0551374,-0.289075,0.0240937,1.24709,0.765537,0.796128,0.294054,-0.0536186
1.89119,0.384017,0.522768,-0.0173378,0.00670697,0.838643,0.262822,0.210804,0.131815,-0.0846095,0.492293,1.08854,0.0665437,-0.300424,0.0138788,1.20056,0.654943,0.776463,0.295279,-0.0536165
1.85611,0.315853,0.536745,-0.0270369,0.00566793,0.819831,0.373671,0.197531,0.122842,-0.0839021,0.501961,1.13691,0.0415084,-0.309817,0.0123254,1.18324,0.600757,0.761869,0.306521,-0.0467804
1.79664,0.124373,0.566959,-0.0196122,0.00836682,0.773183,0.199528,0.217661,0.152054,-0.09127,0.521117,1.28727,0.039301,-0.253612,0.0163526,1.13104,0.611329,0.899344,0.255873,-0.0471445
1.79436,-0.0282345,0.555169,-0.0180133,0.000191796,0.753082,0.223796,0.164847,0.128568,-0.0884134,0.503396,1.26927,0.0645692,-0.267959,0.017508,1.11419,0.46171,0.868896,0.233175,-0.0497396
1.82908,0.058535,0.529778,0.00014215,0.00456129,0.808386,0.140916,0.121159,0.149538,-0.0911839,0.449631,1.73116,0.0587236,-0.300026,0.0134877,1.08076,0.293542,0.884088,0.230587,-0.0466941
1.81109,0.0444821,0.492189,0.0402743,0.00218161,0.757045,0.0467945,0.0627541,0.124004,-0.0908986,0.435277,1.75219,0.0123995,-0.290718,0.0220102,1.07914,0.0451666,0.793856,0.228849,-0.0416506
1.8718,0.00135971,0.504518,0.0265698,0.00607045,0.731513,-0.0117165,0.121147,0.109052,-0.0887106,0.441524,1.91744,-0.0342226,-0.300983,0.0299229,1.11273,-0.0611535,0.744853,0.232832,-0.039618
1.85808,0.255508,0.447285,-0.0100276,-0.0108205,0.718009,-0.0351831,0.0610325,0.144867,-0.0961507,0.421069,1.78925,0.0420966,-0.308761,0.0442799,1.10208,0.0930399,0.748266,0.276578,-0.0467308
1.82968,0.281167,0.47307,0.0261721,0.00216345,0.772892,-0.152029,0.0808691,0.17645,-0.0850563,0.373946,1.7887,0.0532022,-0.296135,0.051272,1.05836,0.212369,0.777963,0.310441,-0.037344
1.79975,0.334275,0.465481,0.0134645,0.00263697,0.785388,-0.116175,0.068555,0.186691,-0.0793549,0.375282,1.79853,-0.0178612,-0.305462,0.0517169,1.07453,0.194115,0.789822,0.306613,-0.037309
1.65881,0.169953,0.432561,0.00276229,-0.00356439,0.804707,0.0425532,0.167161,0.170751,-0.0847158,0.37735,1.8242,0.0190759,-0.303218,0.0440588,1.01401,-0.190252,0.830871,0.287885,-0.0370082
1.69094,0.348834,0.442035,-0.0301815,-0.016923,0.775759,-0.0434751,0.157011,0.159813,-0.0839086,0.426007,1.7931,0.0779361,-0.296118,0.0405893,0.999832,-0.192248,0.851941,0.301911,-0.0280806
