'InvCoshPar_uu_width','InvCoshPar_ud_width','InvCoshPar_us_width','InvCoshPar_ss_width'
0.575258,-0.126347,1.62035,0.964343
0.575258,-0.126347,1.62035,0.964343
0.57762,-0.133621,1.63791,0.98466
0.57762,-0.133621,1.63791,0.98466
0.57762,-0.133621,1.63791,0.98466
0.424492,-0.131926,1.54467,0.993332
0.424496,-0.297887,1.41673,0.954096
0.424496,-0.297887,1.41673,0.954096
0.424496,-0.297887,1.41673,0.954096
0.353051,-0.291717,1.30838,0.968845
0.302784,-0.373925,1.35258,1.08401
0.367671,-0.295108,1.38696,1.09564
0.367671,-0.295108,1.38696,1.09564
0.367671,-0.295108,1.38696,1.09564
