'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_us_width','InvCoshPar_us_g0'
1.81005,-0.966244,0.614727,-0.756973,1.65644,-0.206069,1.29486,0.415907
1.79989,-0.978295,0.62202,-0.75001,1.64814,-0.214301,1.30174,0.412551
1.79707,-0.977395,0.622072,-0.745351,1.65372,-0.209572,1.30228,0.411868
1.79962,-0.976958,0.615629,-0.742302,1.6633,-0.223812,1.30093,0.410163
1.81149,-0.957444,0.623726,-0.723281,1.66268,-0.223142,1.30129,0.410071
1.81486,-0.96325,0.621227,-0.716102,1.65944,-0.224261,1.30427,0.410744
1.81158,-0.965787,0.621119,-0.719372,1.65835,-0.214198,1.30261,0.416244
1.80218,-0.952927,0.616134,-0.720089,1.65019,-0.205812,1.31044,0.415307
1.81042,-0.949031,0.603793,-0.717316,1.68696,-0.199872,1.32089,0.412149
1.82363,-0.946014,0.616707,-0.727061,1.69158,-0.18946,1.31677,0.406003
1.82471,-0.956483,0.631802,-0.726109,1.69155,-0.204152,1.31957,0.40762
1.8244,-0.974605,0.63075,-0.751708,1.67885,-0.207782,1.31865,0.410814
1.82075,-0.973038,0.630652,-0.750195,1.6813,-0.201021,1.31918,0.412668
1.81986,-0.970698,0.63173,-0.756657,1.68096,-0.193425,1.32138,0.41358
1.81944,-0.970733,0.631322,-0.761697,1.68316,-0.192656,1.31399,0.411699
1.81884,-0.972029,0.624308,-0.752555,1.67955,-0.192945,1.31519,0.411787
1.81161,-0.967178,0.622759,-0.750627,1.67612,-0.187384,1.32106,0.415278
1.82343,-0.960165,0.61583,-0.732499,1.68532,-0.190175,1.32427,0.416098
1.82551,-0.963986,0.616299,-0.726906,1.69067,-0.191959,1.32341,0.420861
1.82551,-0.963986,0.616299,-0.726906,1.69067,-0.191959,1.32341,0.420861
1.82571,-0.965453,0.616901,-0.725509,1.68835,-0.193853,1.31681,0.424358
1.81066,-0.97024,0.611271,-0.723353,1.69134,-0.19908,1.31567,0.422207
1.81066,-0.97024,0.611271,-0.723353,1.69134,-0.19908,1.31567,0.422207
1.81246,-0.978035,0.611027,-0.719433,1.6764,-0.193914,1.33082,0.418334
1.81122,-0.966526,0.600866,-0.709611,1.67119,-0.189862,1.32271,0.419834
1.82089,-0.962677,0.595811,-0.716887,1.67866,-0.20284,1.3135,0.403567
1.82709,-0.946609,0.603262,-0.706191,1.68511,-0.198674,1.31262,0.40477
1.83261,-0.942674,0.60871,-0.703515,1.67896,-0.191257,1.31722,0.40633
1.83451,-0.935297,0.586882,-0.713366,1.6727,-0.177033,1.33033,0.427239
1.83142,-0.935223,0.591761,-0.70308,1.67735,-0.172005,1.33426,0.43278
1.86197,-0.943174,0.5923,-0.710394,1.68966,-0.163802,1.34739,0.441261
1.8608,-0.942506,0.593812,-0.699318,1.68788,-0.157255,1.35307,0.440066
1.86288,-0.935316,0.595566,-0.69564,1.68559,-0.164837,1.34681,0.431314
1.85581,-0.921566,0.599665,-0.692779,1.67594,-0.156717,1.35513,0.430506
1.86019,-0.91814,0.599252,-0.670965,1.68146,-0.179085,1.36172,0.432841
1.86059,-0.91898,0.600757,-0.663526,1.69483,-0.183611,1.35795,0.428427
1.85884,-0.910051,0.60936,-0.666898,1.68146,-0.170344,1.35821,0.445478
1.85884,-0.910051,0.60936,-0.666898,1.68146,-0.170344,1.35821,0.445478
1.86121,-0.910752,0.605142,-0.667266,1.68501,-0.171919,1.35931,0.439077
1.84172,-0.925494,0.60349,-0.657366,1.68489,-0.159484,1.34699,0.443388
1.82716,-0.918829,0.584918,-0.656775,1.67915,-0.160755,1.34502,0.437994
1.82716,-0.918829,0.584918,-0.656775,1.67915,-0.160755,1.34502,0.437994
1.82372,-0.920351,0.595134,-0.661535,1.67713,-0.160304,1.35231,0.439488
1.82863,-0.914815,0.59424,-0.67442,1.66697,-0.158452,1.35145,0.438766
1.83035,-0.921457,0.59852,-0.681996,1.66546,-0.157838,1.3463,0.434302
1.85563,-0.936049,0.595135,-0.696593,1.66868,-0.153406,1.33983,0.433454
1.84269,-0.942548,0.588873,-0.704097,1.67561,-0.190317,1.34939,0.43547
1.83155,-0.94542,0.596869,-0.694782,1.69256,-0.18925,1.3525,0.442303
1.84489,-0.952368,0.609378,-0.710579,1.6736,-0.185699,1.33975,0.441598
1.8544,-0.949118,0.611932,-0.71929,1.66641,-0.198436,1.35725,0.44245
1.8647,-0.948224,0.619054,-0.726849,1.67576,-0.196001,1.36533,0.447783
1.86526,-0.949248,0.620047,-0.719106,1.68264,-0.191964,1.39232,0.451647
1.86487,-0.950009,0.625151,-0.734846,1.68756,-0.189344,1.37891,0.454316
1.87488,-0.953819,0.624187,-0.745378,1.67729,-0.192055,1.37392,0.462865
1.85858,-0.956866,0.601759,-0.738542,1.68461,-0.168521,1.37686,0.47264
1.86388,-0.959784,0.60272,-0.745669,1.6985,-0.160707,1.37556,0.451303
1.85558,-0.96491,0.604814,-0.741764,1.70291,-0.135734,1.35016,0.453198
1.85466,-0.972823,0.610475,-0.743747,1.70224,-0.145013,1.34544,0.453795
1.84907,-0.962933,0.602445,-0.740535,1.71204,-0.138965,1.34806,0.438376
1.84832,-0.964391,0.610143,-0.749525,1.7033,-0.134219,1.34711,0.43955
1.84537,-0.964596,0.614469,-0.740529,1.70325,-0.150868,1.33675,0.44936
1.85767,-0.96813,0.60591,-0.73984,1.70297,-0.151921,1.33206,0.439224
1.86191,-0.968117,0.602773,-0.743413,1.69544,-0.152984,1.33232,0.439924
1.85234,-0.960399,0.604359,-0.727731,1.69763,-0.141382,1.3348,0.440404
1.85774,-0.946691,0.610125,-0.738879,1.70184,-0.137303,1.34006,0.440446
1.85879,-0.947296,0.60587,-0.737293,1.70551,-0.129192,1.355,0.444094
1.84772,-0.969901,0.609381,-0.738249,1.71364,-0.145788,1.35399,0.445266
1.85052,-0.97766,0.614134,-0.756291,1.70414,-0.166782,1.34909,0.441515
1.83384,-0.975139,0.615143,-0.759069,1.69809,-0.180309,1.34153,0.437751
1.83911,-0.970529,0.625672,-0.757436,1.69634,-0.185379,1.33541,0.43107
1.83911,-0.970529,0.625672,-0.757436,1.69634,-0.185379,1.33541,0.43107
1.84343,-0.967793,0.620258,-0.74251,1.69412,-0.1794,1.32595,0.423775
1.83563,-0.979003,0.614949,-0.750733,1.6908,-0.189739,1.31016,0.413668
1.82544,-0.974735,0.614895,-0.749812,1.68512,-0.179558,1.31595,0.413552
1.82544,-0.974735,0.614895,-0.749812,1.68512,-0.179558,1.31595,0.413552
1.82938,-0.973718,0.622032,-0.753534,1.69829,-0.189815,1.32474,0.421266
1.82137,-0.973292,0.631214,-0.748182,1.69152,-0.185643,1.32734,0.419927
1.82432,-0.971999,0.619086,-0.738823,1.69656,-0.191014,1.31236,0.404137
1.82294,-0.972147,0.618414,-0.74305,1.70841,-0.189934,1.29917,0.399186
1.81414,-0.976662,0.615688,-0.742529,1.70633,-0.187996,1.30677,0.398235
1.81768,-0.974513,0.630787,-0.733765,1.71635,-0.191861,1.30303,0.398255
1.81985,-0.988766,0.627265,-0.728259,1.72476,-0.177066,1.30622,0.40422
1.8143,-0.992178,0.625538,-0.724278,1.72289,-0.175292,1.2985,0.410525
1.80804,-0.977143,0.633156,-0.72714,1.71519,-0.171721,1.29973,0.405322
1.81491,-0.966518,0.629811,-0.725641,1.70887,-0.1791,1.28487,0.400749
1.81436,-0.962344,0.639416,-0.70246,1.70845,-0.17265,1.29899,0.40116
1.80696,-0.965282,0.634864,-0.705886,1.70413,-0.169871,1.3015,0.408587
1.80696,-0.965282,0.634864,-0.705886,1.70413,-0.169871,1.3015,0.408587
1.79128,-0.96727,0.627231,-0.705116,1.7047,-0.169446,1.3061,0.410958
1.79244,-0.964274,0.624366,-0.699728,1.71166,-0.177736,1.29758,0.405448
1.79881,-0.96695,0.613373,-0.705291,1.7046,-0.179021,1.29851,0.398828
1.79849,-0.965747,0.615858,-0.701031,1.6975,-0.183616,1.297,0.39804
1.81417,-0.954497,0.616583,-0.709259,1.69633,-0.180436,1.306,0.409675
1.80651,-0.959369,0.612884,-0.702989,1.69342,-0.164882,1.29993,0.413615
1.80342,-0.965919,0.616507,-0.715172,1.69095,-0.152288,1.30566,0.421093
1.81128,-0.959633,0.623056,-0.720974,1.68219,-0.154648,1.30236,0.418712
1.81431,-0.950277,0.613185,-0.723635,1.68578,-0.152136,1.30026,0.417016
1.82596,-0.940706,0.615702,-0.728133,1.66633,-0.160816,1.30546,0.414391
1.81324,-0.937073,0.600897,-0.725614,1.65207,-0.147769,1.30336,0.414893
1.81009,-0.943021,0.59731,-0.728033,1.65329,-0.161322,1.29552,0.408361
1.81009,-0.943021,0.59731,-0.728033,1.65329,-0.161322,1.29552,0.408361
1.81009,-0.943021,0.59731,-0.728033,1.65329,-0.161322,1.29552,0.408361
1.80463,-0.94558,0.590812,-0.729767,1.64915,-0.162234,1.2923,0.409865
1.80463,-0.94558,0.590812,-0.729767,1.64915,-0.162234,1.2923,0.409865
1.80221,-0.954408,0.591558,-0.727286,1.63463,-0.181394,1.29468,0.416875
1.80188,-0.951688,0.601644,-0.722658,1.6299,-0.18269,1.29743,0.411193
1.79494,-0.958333,0.598332,-0.75017,1.62842,-0.180163,1.28822,0.408415
1.79045,-0.966806,0.604282,-0.750577,1.62748,-0.185958,1.29225,0.415304
1.79049,-0.962099,0.598833,-0.752517,1.62737,-0.195826,1.29468,0.414455
1.8054,-0.957143,0.592513,-0.742904,1.62868,-0.181473,1.31018,0.427658
1.80499,-0.955336,0.597598,-0.745944,1.62984,-0.185739,1.31622,0.428606
1.79556,-0.960631,0.582755,-0.774416,1.61953,-0.172941,1.3037,0.418809
1.80526,-0.958743,0.583497,-0.783819,1.61991,-0.180774,1.29625,0.401207
1.80466,-0.962528,0.576481,-0.784272,1.61918,-0.181659,1.28733,0.411961
1.79908,-0.962461,0.57915,-0.778193,1.62899,-0.173538,1.28098,0.401244
1.79822,-0.964012,0.592079,-0.784542,1.62161,-0.179171,1.28814,0.403392
1.78203,-0.985153,0.58356,-0.78753,1.62885,-0.179559,1.29529,0.414211
1.78463,-0.96953,0.575916,-0.797144,1.6213,-0.187502,1.28509,0.405686
1.79757,-0.970913,0.563506,-0.800353,1.61266,-0.189188,1.27866,0.407156
1.79757,-0.970913,0.563506,-0.800353,1.61266,-0.189188,1.27866,0.407156
1.78787,-0.964036,0.573897,-0.790896,1.60667,-0.192708,1.28117,0.406942
1.78589,-0.965307,0.592972,-0.787715,1.62102,-0.170495,1.26328,0.394411
1.79948,-0.965471,0.592988,-0.803973,1.63272,-0.161304,1.27436,0.408543
1.81295,-0.967222,0.584264,-0.792604,1.63944,-0.153919,1.27465,0.399197
1.80594,-0.969901,0.59282,-0.792265,1.62871,-0.161682,1.27645,0.403999
1.80513,-0.967663,0.593123,-0.793762,1.62336,-0.177078,1.28871,0.409836
1.80936,-0.956129,0.591138,-0.790992,1.62343,-0.171598,1.28569,0.413758
1.80993,-0.962846,0.590994,-0.792521,1.61718,-0.179487,1.28945,0.408757
1.82157,-0.955923,0.59016,-0.788147,1.62395,-0.177541,1.28848,0.414669
1.83229,-0.93991,0.583265,-0.771709,1.59598,-0.176092,1.30487,0.414031
1.82437,-0.952836,0.581388,-0.782336,1.58808,-0.168961,1.29463,0.416545
1.81777,-0.944885,0.58789,-0.773287,1.60025,-0.171371,1.30336,0.421846
1.81832,-0.935741,0.590217,-0.754109,1.59553,-0.176196,1.29765,0.413969
1.80507,-0.953305,0.584566,-0.766549,1.61457,-0.187846,1.29172,0.417242
1.80645,-0.948869,0.588336,-0.758236,1.60888,-0.183708,1.29999,0.415829
1.82318,-0.94857,0.589802,-0.762621,1.61006,-0.184134,1.28275,0.406963
1.82318,-0.94857,0.589802,-0.762621,1.61006,-0.184134,1.28275,0.406963
1.82951,-0.952635,0.601532,-0.784612,1.6211,-0.196775,1.28695,0.411627
1.83431,-0.96146,0.603724,-0.774407,1.62912,-0.198227,1.28571,0.404673
1.82802,-0.977685,0.602635,-0.785837,1.65498,-0.20439,1.28871,0.407761
1.82877,-0.975098,0.601655,-0.784926,1.66366,-0.20706,1.29475,0.405035
1.82877,-0.975098,0.601655,-0.784926,1.66366,-0.20706,1.29475,0.405035
1.83617,-0.98494,0.603856,-0.793586,1.66317,-0.205291,1.30273,0.412073
1.83062,-0.979497,0.60208,-0.780937,1.66134,-0.204319,1.30054,0.409345
1.82402,-0.978035,0.599198,-0.774144,1.65958,-0.20594,1.29354,0.409935
1.82583,-0.978154,0.605579,-0.775821,1.65653,-0.222528,1.31905,0.413798
1.83105,-0.981139,0.613083,-0.78793,1.65702,-0.224083,1.31832,0.416232
1.83946,-0.99923,0.610075,-0.795785,1.66235,-0.227296,1.31145,0.411808
1.84627,-0.992228,0.606938,-0.786707,1.66997,-0.220734,1.31542,0.420104
1.83496,-0.996581,0.600859,-0.805941,1.66213,-0.238635,1.32473,0.414791
1.82871,-0.984265,0.607914,-0.806504,1.66026,-0.242724,1.31933,0.414951
1.82798,-0.995452,0.609289,-0.807462,1.65616,-0.247588,1.31626,0.419205
1.8371,-0.998105,0.619607,-0.805965,1.65699,-0.24329,1.32055,0.428734
1.82842,-0.998736,0.628256,-0.797404,1.66419,-0.240802,1.31836,0.421619
1.83074,-0.999434,0.628428,-0.797209,1.67242,-0.234406,1.31375,0.418311
1.83532,-0.990078,0.617035,-0.785913,1.66905,-0.228515,1.31527,0.422934
1.83532,-0.990078,0.617035,-0.785913,1.66905,-0.228515,1.31527,0.422934
1.83912,-0.990882,0.625908,-0.786043,1.67322,-0.232514,1.31824,0.42152
1.841,-0.988542,0.613696,-0.790904,1.66919,-0.223794,1.3205,0.42173
1.83348,-0.999555,0.61565,-0.783595,1.6784,-0.225006,1.32015,0.42668
1.83348,-0.999555,0.61565,-0.783595,1.6784,-0.225006,1.32015,0.42668
1.83348,-0.999555,0.61565,-0.783595,1.6784,-0.225006,1.32015,0.42668
1.83348,-0.999555,0.61565,-0.783595,1.6784,-0.225006,1.32015,0.42668
1.83348,-0.999555,0.61565,-0.783595,1.6784,-0.225006,1.32015,0.42668
1.83203,-0.998579,0.615416,-0.778286,1.6797,-0.217354,1.32029,0.426005
1.83792,-0.992468,0.616847,-0.782762,1.6685,-0.221182,1.3186,0.426243
1.84295,-0.989547,0.620949,-0.779162,1.66957,-0.222296,1.32621,0.426174
1.83077,-0.998215,0.625324,-0.77917,1.67203,-0.222292,1.33425,0.436281
1.84339,-0.995752,0.618451,-0.778778,1.67468,-0.214652,1.32763,0.430368
1.83368,-0.987774,0.626923,-0.773478,1.68706,-0.218785,1.34628,0.434128
1.83368,-0.987774,0.626923,-0.773478,1.68706,-0.218785,1.34628,0.434128
1.83048,-0.988391,0.62376,-0.766723,1.70171,-0.20733,1.34552,0.436877
1.81623,-0.990405,0.630889,-0.753054,1.69181,-0.210704,1.34675,0.430206
1.82779,-0.977196,0.630329,-0.763383,1.67785,-0.212374,1.34757,0.440945
1.82919,-0.987467,0.62724,-0.752224,1.68986,-0.226463,1.35082,0.442681
1.82076,-0.999889,0.62746,-0.761274,1.69902,-0.231469,1.35227,0.441964
1.82076,-0.999889,0.62746,-0.761274,1.69902,-0.231469,1.35227,0.441964
1.82446,-0.986298,0.621934,-0.761525,1.6981,-0.225758,1.35429,0.434151
1.83406,-0.98642,0.638243,-0.74566,1.71325,-0.242215,1.34418,0.435056
1.83919,-0.990112,0.633005,-0.746319,1.71875,-0.25379,1.34763,0.43296
1.85182,-0.986423,0.632446,-0.737427,1.70784,-0.246595,1.33405,0.426648
1.8455,-0.984324,0.635826,-0.735572,1.71885,-0.217577,1.33559,0.427796
1.84246,-0.986483,0.632211,-0.741771,1.71684,-0.226184,1.33659,0.423463
1.84441,-0.984616,0.629958,-0.741177,1.71526,-0.225604,1.33424,0.426267
1.84938,-0.975183,0.633991,-0.733157,1.71458,-0.209277,1.33543,0.428393
1.84938,-0.975183,0.633991,-0.733157,1.71458,-0.209277,1.33543,0.428393
1.83921,-0.973975,0.637756,-0.734176,1.72553,-0.214744,1.34155,0.421286
1.84696,-0.976154,0.636268,-0.737643,1.72812,-0.212109,1.33941,0.426601
1.84311,-0.975911,0.637831,-0.735509,1.72759,-0.201605,1.33333,0.426753
1.86238,-0.972847,0.632523,-0.741112,1.72373,-0.206308,1.34365,0.431701
1.85977,-0.970704,0.626761,-0.742431,1.70921,-0.210904,1.34639,0.437972
1.86263,-0.969885,0.635681,-0.73491,1.71381,-0.209907,1.36043,0.444289
1.85196,-0.973741,0.640127,-0.732558,1.71179,-0.196178,1.361,0.437906
1.83693,-0.974535,0.632892,-0.742868,1.70874,-0.207742,1.34689,0.437524
1.8348,-0.960695,0.631195,-0.728219,1.71144,-0.195913,1.34886,0.430409
1.83435,-0.962382,0.636032,-0.71895,1.70701,-0.196531,1.34017,0.43732
1.82709,-0.957492,0.627924,-0.719172,1.71484,-0.187385,1.32663,0.419051
1.82271,-0.976275,0.627999,-0.721317,1.72004,-0.202417,1.32454,0.410479
1.82572,-0.984067,0.613111,-0.729073,1.70579,-0.19215,1.31805,0.410366
1.82142,-0.970957,0.600138,-0.712521,1.705,-0.20148,1.29827,0.402104
1.82142,-0.970957,0.600138,-0.712521,1.705,-0.20148,1.29827,0.402104
1.80926,-0.983376,0.617967,-0.713596,1.71017,-0.21501,1.30312,0.399297
1.81153,-0.971246,0.62834,-0.710623,1.70407,-0.221533,1.30248,0.403001
1.7961,-0.981648,0.624937,-0.728182,1.71117,-0.211183,1.28929,0.38663
1.7961,-0.981648,0.624937,-0.728182,1.71117,-0.211183,1.28929,0.38663
1.79956,-0.984584,0.623068,-0.738245,1.7084,-0.216436,1.28836,0.386868
1.79352,-0.987102,0.630085,-0.741657,1.70136,-0.213687,1.28631,0.38013
1.7978,-0.988004,0.630185,-0.740432,1.70253,-0.219703,1.29364,0.398561
1.80107,-0.988991,0.622989,-0.7337,1.70571,-0.225363,1.30129,0.410809
1.78951,-0.983369,0.621526,-0.728542,1.703,-0.236645,1.29591,0.394757
1.7851,-0.991475,0.63222,-0.712919,1.70651,-0.235347,1.30656,0.403931
1.79738,-0.992988,0.641237,-0.717951,1.70734,-0.239508,1.30413,0.405751
1.80395,-0.995852,0.628516,-0.721386,1.71318,-0.244908,1.3079,0.406367
1.80245,-0.993318,0.626096,-0.726782,1.71218,-0.242329,1.30509,0.405398
1.80036,-0.989826,0.641934,-0.721932,1.72471,-0.232732,1.29738,0.394209
1.80036,-0.989826,0.641934,-0.721932,1.72471,-0.232732,1.29738,0.394209
1.80099,-0.994876,0.64745,-0.713939,1.72872,-0.224755,1.3027,0.39809
1.80099,-0.994876,0.64745,-0.713939,1.72872,-0.224755,1.3027,0.39809
1.80408,-0.996094,0.655908,-0.706423,1.7359,-0.227818,1.29961,0.404651
1.80408,-0.996094,0.655908,-0.706423,1.7359,-0.227818,1.29961,0.404651
1.8231,-0.992661,0.647671,-0.715216,1.72888,-0.23354,1.29886,0.405021
1.82115,-0.996276,0.642981,-0.719832,1.73204,-0.238273,1.30001,0.389251
1.82115,-0.996276,0.642981,-0.719832,1.73204,-0.238273,1.30001,0.389251
1.81937,-0.993138,0.632958,-0.726512,1.71802,-0.236206,1.29138,0.384761
1.81748,-0.995696,0.628637,-0.72559,1.72585,-0.224348,1.29297,0.391862
1.8124,-0.980692,0.633419,-0.720251,1.72488,-0.217156,1.28407,0.393207
1.81783,-0.982849,0.637712,-0.725317,1.71686,-0.215512,1.29124,0.401299
1.80663,-0.988768,0.640168,-0.727632,1.7242,-0.227121,1.29651,0.390852
1.81998,-0.99156,0.645563,-0.740144,1.71334,-0.23977,1.29483,0.393873
1.81765,-0.985546,0.6568,-0.727179,1.71362,-0.22586,1.29187,0.394398
1.8172,-0.985375,0.654234,-0.739337,1.71216,-0.233718,1.30475,0.396898
1.81194,-0.988081,0.657003,-0.745172,1.71113,-0.229098,1.30445,0.39586
1.81194,-0.988081,0.657003,-0.745172,1.71113,-0.229098,1.30445,0.39586
1.81675,-0.993881,0.656717,-0.740724,1.71696,-0.233658,1.31129,0.407564
1.81518,-0.991241,0.656374,-0.725193,1.72399,-0.235847,1.31773,0.409454
1.81518,-0.991241,0.656374,-0.725193,1.72399,-0.235847,1.31773,0.409454
1.81845,-0.990495,0.641533,-0.716432,1.72818,-0.23529,1.32157,0.411194
1.81132,-0.998613,0.622692,-0.718063,1.72023,-0.225597,1.31874,0.402345
1.80085,-0.992331,0.612293,-0.724363,1.71124,-0.226382,1.31744,0.410864
1.79397,-0.972299,0.622175,-0.71027,1.70476,-0.225177,1.31633,0.405335
1.80676,-0.984169,0.640225,-0.701332,1.70917,-0.218377,1.31744,0.405474
1.82201,-0.971386,0.644224,-0.708177,1.71338,-0.216386,1.30531,0.404716
1.81477,-0.973018,0.637617,-0.711941,1.70714,-0.210789,1.30041,0.395366
1.8197,-0.960801,0.637745,-0.713083,1.71034,-0.222712,1.30243,0.396467
1.81019,-0.973508,0.641551,-0.701502,1.69053,-0.226047,1.29304,0.396081
1.80099,-0.96657,0.632235,-0.693998,1.68133,-0.227133,1.28743,0.399651
1.79866,-0.968823,0.628614,-0.685949,1.68337,-0.22615,1.29088,0.402267
1.80744,-0.967477,0.628231,-0.690957,1.68494,-0.207069,1.29019,0.398833
1.80744,-0.967477,0.628231,-0.690957,1.68494,-0.207069,1.29019,0.398833
1.8036,-0.953246,0.633902,-0.69429,1.67052,-0.20732,1.29197,0.400525
1.80814,-0.960573,0.629654,-0.698694,1.66778,-0.208336,1.30176,0.403756
1.81373,-0.953379,0.621828,-0.701,1.66631,-0.209187,1.30203,0.397783
1.81366,-0.957677,0.621882,-0.71586,1.67655,-0.203083,1.30091,0.398442
1.82088,-0.948475,0.621013,-0.70138,1.69338,-0.193975,1.29635,0.399729
1.82088,-0.948475,0.621013,-0.70138,1.69338,-0.193975,1.29635,0.399729
1.82519,-0.936544,0.629406,-0.692376,1.70094,-0.185585,1.30971,0.399912
1.84033,-0.944518,0.634292,-0.7038,1.6854,-0.183552,1.31385,0.409672
1.84033,-0.944518,0.634292,-0.7038,1.6854,-0.183552,1.31385,0.409672
1.84521,-0.946222,0.616624,-0.698893,1.68236,-0.197373,1.32102,0.421081
1.8485,-0.936109,0.602758,-0.702645,1.67408,-0.187875,1.31304,0.416656
1.84468,-0.93811,0.605821,-0.715412,1.66368,-0.198521,1.32953,0.418132
1.8392,-0.948289,0.603591,-0.717539,1.65619,-0.204104,1.32635,0.420072
1.83655,-0.949794,0.613094,-0.718057,1.66283,-0.198664,1.31211,0.420835
1.8236,-0.961478,0.597591,-0.721183,1.67252,-0.191898,1.32125,0.420373
1.82143,-0.969994,0.60562,-0.710534,1.68907,-0.189994,1.30961,0.421087
1.80418,-0.974673,0.617385,-0.710462,1.69962,-0.179588,1.29957,0.416277
1.80592,-0.964416,0.618467,-0.683457,1.71732,-0.167426,1.29068,0.39693
1.81103,-0.974249,0.616336,-0.692835,1.71757,-0.1665,1.30455,0.415795
1.81283,-0.972957,0.625078,-0.700222,1.71579,-0.174228,1.31257,0.417764
1.81639,-0.96866,0.627988,-0.717754,1.71656,-0.173687,1.30588,0.415032
1.8522,-0.973879,0.615189,-0.725094,1.7279,-0.166764,1.32783,0.427749
1.85738,-0.960226,0.614344,-0.721652,1.72227,-0.162749,1.3287,0.417788
1.85628,-0.967764,0.622199,-0.717869,1.72216,-0.165215,1.33342,0.421491
1.85137,-0.965104,0.62412,-0.741829,1.71943,-0.166049,1.33933,0.429865
1.83801,-0.967569,0.625818,-0.738225,1.72077,-0.175483,1.32586,0.416217
1.82174,-0.971491,0.614194,-0.73694,1.71125,-0.167999,1.32082,0.420862
1.82474,-0.974633,0.612186,-0.737723,1.71681,-0.174093,1.33129,0.419252
1.8364,-0.953872,0.608399,-0.729101,1.7065,-0.162499,1.31196,0.420098
1.83756,-0.949428,0.614892,-0.718719,1.70762,-0.148656,1.30052,0.414463
1.82808,-0.954074,0.626383,-0.711272,1.69427,-0.170096,1.30815,0.419777
1.82181,-0.951485,0.604359,-0.70977,1.67918,-0.182878,1.31604,0.411023
1.82364,-0.936116,0.613873,-0.714998,1.66843,-0.183741,1.31917,0.416894
1.83063,-0.949558,0.612113,-0.718637,1.6701,-0.179074,1.32814,0.42959
1.82445,-0.960892,0.611407,-0.739786,1.67773,-0.198519,1.33401,0.431111
1.82445,-0.960892,0.611407,-0.739786,1.67773,-0.198519,1.33401,0.431111
1.8432,-0.959562,0.612804,-0.73588,1.67463,-0.202168,1.33777,0.430658
1.8432,-0.959562,0.612804,-0.73588,1.67463,-0.202168,1.33777,0.430658
1.8432,-0.959562,0.612804,-0.73588,1.67463,-0.202168,1.33777,0.430658
1.84349,-0.955811,0.606402,-0.732263,1.68445,-0.198001,1.34734,0.416993
1.84012,-0.950793,0.605728,-0.713048,1.68018,-0.205312,1.36032,0.429394
1.84907,-0.95421,0.597364,-0.7129,1.69824,-0.204583,1.35181,0.429826
1.84907,-0.95421,0.597364,-0.7129,1.69824,-0.204583,1.35181,0.429826
1.84907,-0.95421,0.597364,-0.7129,1.69824,-0.204583,1.35181,0.429826
1.85973,-0.954621,0.599953,-0.721267,1.68006,-0.186015,1.34756,0.43915
1.85249,-0.946844,0.60478,-0.709561,1.68498,-0.194217,1.35023,0.438099
1.84855,-0.947328,0.605363,-0.706707,1.671,-0.192935,1.35509,0.439604
1.84879,-0.943112,0.612799,-0.713616,1.67393,-0.199704,1.36119,0.439378
1.84127,-0.948317,0.619045,-0.70718,1.67493,-0.199659,1.34827,0.437453
1.84127,-0.948317,0.619045,-0.70718,1.67493,-0.199659,1.34827,0.437453
1.83687,-0.952806,0.622256,-0.707108,1.6828,-0.198883,1.34158,0.427703
1.82771,-0.957209,0.616817,-0.710421,1.69187,-0.204344,1.33578,0.433582
1.83707,-0.95541,0.621906,-0.705393,1.70601,-0.20463,1.34217,0.436959
1.83664,-0.951053,0.622231,-0.72378,1.70228,-0.201786,1.34176,0.42941
1.84278,-0.957643,0.626011,-0.717248,1.70415,-0.198854,1.3547,0.428871
1.8434,-0.947532,0.628323,-0.713724,1.70334,-0.195787,1.35927,0.436373
1.8434,-0.947532,0.628323,-0.713724,1.70334,-0.195787,1.35927,0.436373
1.84728,-0.961531,0.628674,-0.713979,1.70653,-0.202777,1.35415,0.438571
1.83505,-0.962139,0.62239,-0.713506,1.69967,-0.209089,1.34674,0.43661
1.83715,-0.959524,0.612843,-0.723493,1.69985,-0.207545,1.3521,0.435658
1.83524,-0.963608,0.621876,-0.726015,1.69737,-0.218342,1.35487,0.444062
1.83479,-0.970098,0.631221,-0.73254,1.70777,-0.218409,1.36608,0.437802
1.84118,-0.973686,0.638775,-0.733877,1.69392,-0.219603,1.36278,0.437153
1.84118,-0.973686,0.638775,-0.733877,1.69392,-0.219603,1.36278,0.437153
1.85884,-0.97223,0.635538,-0.738205,1.70338,-0.218701,1.3704,0.445584
1.85843,-0.966696,0.626068,-0.74077,1.70455,-0.211272,1.35836,0.445931
1.86128,-0.968703,0.619116,-0.736234,1.71676,-0.202412,1.34496,0.441528
1.8681,-0.975622,0.626382,-0.73867,1.72341,-0.193304,1.35174,0.436969
1.87647,-0.969762,0.633585,-0.731769,1.72534,-0.196979,1.35896,0.434567
1.86372,-0.962245,0.634484,-0.718447,1.72487,-0.201158,1.35372,0.427357
1.86372,-0.962245,0.634484,-0.718447,1.72487,-0.201158,1.35372,0.427357
1.86018,-0.983189,0.648545,-0.712812,1.74447,-0.220397,1.3515,0.419592
1.86031,-0.97864,0.653645,-0.715661,1.76065,-0.210259,1.34471,0.429527
1.88526,-0.963993,0.650976,-0.694829,1.75159,-0.216324,1.36218,0.433086
